epoch,DataReconstruction,DataStripping,MCMerge,MCReconstruction,MCSimulation,MCStripping,Merge,Turbo,WGProduction,test,unknown,user
1464480000,5.62441361693,0.0,22.1310016199,88.5963429894,0.0,556.567760892,0.0,0.0,0.0,0.0,0.0,4690.9868753
1464652800,8.58391971666,20.9083784504,24.3852171748,34.9069684145,0.0,1270.66126144,0.0,0.0,0.0,0.0,0.0,12326.6029745
1464825600,483.885677783,28.8342416584,1.6074417725,6.31750064664,0.0,11.3935081821,10.5833333334,0.0,0.0,0.0,0.0,7525.28428868
1464998400,399.805225046,0.00737989148958,0.0,266.163570146,0.0,414.989213834,0.0,0.0,49.8207768656,0.0,0.0,6147.66330693
1465171200,175.553736406,0.0,2.37900456254,536.352898487,0.0,943.760166759,0.0208333333333,2.33333333333,67.3458898011,0.0,0.0,12327.3570507
1465344000,291.443753422,16.0416666668,25.7459954375,694.288719761,0.0,794.326878101,95.25,0.0,0.0,0.0,0.0,8141.92853191
1465516800,279.361994841,711.232309765,14.1167253849,291.932037064,0.0,740.756606629,587.471114201,0.0,0.0,0.0,0.0,16278.5781616
1465689600,230.614910969,819.476125879,2.67247957271,546.252927139,0.0,419.114658613,730.460599337,0.0,70.7142919251,0.0,0.0,7357.59076331
1465862400,695.654312691,47.3328019478,63.4887909334,919.102326067,0.0,204.518423679,99.7864271833,0.0,138.893172183,0.0,0.0,19436.8263098
1466035200,210.12998274,0.207429301335,6.80533744246,1008.88674735,0.0,450.387038953,7.24394626767,0.0,72.7916666667,0.0,0.0,13121.1313189
1466208000,129.936395287,0.0316585250563,13.978414233,978.59482933,0.0,361.124026165,11.4032536429,0.0,0.0,0.0,0.0,7072.74736261
1466380800,306.581672485,0.0,8.35923035519,922.112327214,0.0,213.434244806,1.7064812894,0.0,415.751457753,0.0,0.0,11983.1287768
1466553600,395.297031641,16.7083333334,20.1793780894,1220.74277905,0.0,289.823923158,90.75,342.843929122,58.4502487867,0.0,0.0,15713.7590515
1466726400,334.442270876,1646.63672413,22.25120002,385.065440362,0.0,255.638521224,5567.70784638,0.301904211302,1.24033899391,0.0,0.0,5230.78725393
1466899200,286.551380006,2276.66911629,81.299147143,1144.21195813,0.0,130.970211654,10098.6842929,0.0,1.18875352692,0.0,0.0,5864.33792854
1467072000,189.214406754,1442.01485268,207.977562925,908.418036843,0.0,122.359684311,9120.47465063,18.4791666666,0.962927824335,0.0,0.0,10686.6956676
1467244800,226.127703706,1536.75227858,94.5037894082,876.371366529,0.0,101.594274682,7454.04913939,0.0,0.0937731153979,0.0,0.0,9558.39255968
1467417600,209.947230829,557.280140258,3.15961115969,662.354405231,0.0,16.7545386852,7751.7049873,0.0,0.0,0.0,0.0,10014.9208209
1467590400,126.388209418,111.198887862,46.6531307383,1140.37690379,0.0,150.878342241,5579.20955577,0.0,0.0,0.0,0.0,12285.9460194
1467763200,303.297718963,483.018755883,78.535367906,944.49520092,0.0,179.573136544,5528.5110755,0.0,0.0,0.0,0.0,8761.9238925
1467936000,175.441171191,126.362957987,11.8653934184,643.478417425,0.0,141.061161673,1502.14280069,0.0,0.0,0.0,0.0,5587.519068
1468108800,188.057135779,19.7785564727,16.5294412707,918.03345704,0.0,70.8831928755,308.848984831,10.4375,0.0,0.0,0.0,6213.08337328
1468281600,219.323819109,29.2319688479,7.97585348854,737.614564777,0.0,104.715259985,111.079632426,0.0,0.0,0.0,0.0,10278.950806
1468454400,161.683538235,15.5434809594,1.85747984476,504.177541469,0.0,181.479377439,82.6937930356,0.0,0.0,0.0,0.0,10026.4714961
1468627200,215.019191058,61.6212750181,4.97916666668,368.305898928,0.0,164.470941999,295.912403033,0.0,0.0,0.0,0.0,1986.94996105
1468800000,225.373667693,24.9541927226,11.2533314491,107.782954665,0.0,908.37968105,767.787576707,0.0,0.0,0.0,0.0,10567.1052755
1468972800,223.250421426,9.36758647319,17.8995197508,242.715283293,0.0,963.162518509,158.748520512,190.200853957,0.0,0.0,0.0,10859.8178212
1469145600,247.681124375,51.8556811942,11.8752848426,451.382705162,0.0,989.371611305,875.69082753,113.754023215,0.0,0.0,0.0,4233.77510737
