epoch,DataReconstruction,DataStripping,MCMerge,MCReconstruction,MCSimulation,MCStripping,Merge,Turbo,WGProduction,test,unknown,user
1451520000,0.0,0.0,0.0138895987269,15.9459898212,0.0,38.9049259416,2.43211529506,0.0,5.03324807094,0.0,0.0,1182.6437691
1451692800,0.0,0.0,0.0228746866435,23.9444071298,0.0,38.4108572877,1.64101491755,0.0,0.0,0.0,0.0,272.441528036
1451865600,0.0,0.0,0.0318895655588,13.1289633708,0.0,54.5349861084,0.776547830126,0.0,0.0499015249074,0.0,0.0,2825.8794671
1452038400,0.0,0.0,0.0274645410789,4.15523985685,0.0,49.1300392186,0.47109141607,0.0,0.0,0.0,0.0,2916.99671973
1452211200,0.145637328009,0.0,0.0374355335938,9.6130082211,0.0,1.4922725664,0.793483417479,0.0,0.0,0.0,0.0,1493.88768332
1452384000,0.0,0.0,0.0,1.44200649627,0.0,0.00532543967524,0.218318714198,0.0,0.0,0.0,0.0,3754.11236172
1452556800,0.0,0.0,0.057974986794,3.15509357564,0.0,2.52859882477,0.246926840537,0.0,0.0,0.0,0.0,2688.6441644
1452729600,0.0,0.0,2.00754044403,8.14841614983,0.0,17.7414906585,0.0877191951842,0.0,1.30961257987,0.0,0.0,2972.5488656
1452902400,0.0,0.0,0.0,20.908240017,0.0,0.0,0.0849067939458,0.0,0.0,0.0,0.0,1835.66874029
1453075200,0.0,0.0,0.614360237205,33.1968020166,0.0,12.2658601376,0.0900893467347,0.0,0.0,0.0,0.0,3758.71196849
1453248000,0.0,2.702236509,0.370513186308,21.2182188498,0.0,5.84135568146,0.907212668378,0.0,0.0,0.0,0.0,6241.36287405
1453420800,0.0,0.0572576826389,5.3745749649,14.9007887853,0.0,59.2289487015,0.388200260646,0.0,0.0,0.0,0.0,6719.77412896
1453593600,0.0,0.0,0.874350329481,9.47081383993,0.0,8.25322798298,0.00978963112647,0.0,0.0,0.0,0.0,1460.63523513
1453766400,0.0,0.0,0.0,16.7653665306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6229.87370658
1453939200,0.0,775.73633205,0.118260761233,44.3629517758,0.0,0.0,136.744058317,0.0,0.0,0.0,0.0,5871.50336982
1454112000,0.0,1450.92333584,0.177572551268,30.9783302356,0.0,19.2710766756,331.425483309,0.0,0.0,0.0,0.0,2734.11310084
1454284800,0.0,1431.36786978,0.175213101614,18.0511122114,0.0,4.01249845367,401.546833761,0.0,0.0,0.0,0.0,4317.54467999
1454457600,0.0,1624.19073361,2.21032695721,14.1436787204,0.0,30.6381872462,363.673520689,0.0,0.0,0.0,0.0,3672.12957153
1454630400,0.0,2114.48023064,0.353651949485,9.04685031131,0.0,7.93123439681,730.086658173,0.0,0.0,0.0,0.0,3169.21819027
1454803200,0.0,1747.05878272,1.72348233518,10.8374615229,0.0,36.3894300092,517.308990009,0.0,0.0,0.0,0.0,2745.50522544
1454976000,0.0,1493.7840066,1.61276806617,9.54789580382,0.0,27.9400919551,790.394119479,0.0,0.0,0.0,0.0,3857.7226316
1455148800,0.0,165.110448377,0.794249949152,6.23202004059,0.0,6.72846557579,131.810427003,2.69745437127,0.0,0.0,0.0,5046.44254489
1455321600,0.0033941128811,0.336943605364,0.276380452498,9.43795618185,0.0,2.48290937749,34.019432891,0.368808112847,0.0,0.0,0.0,3839.5138652
1455494400,0.365054941892,0.0,0.287545952789,5.04105044688,0.0,0.0,91.2041061937,1.62372359559,0.0,0.0,0.0,4488.53403018
1455667200,0.0237972700986,0.0632458756944,0.158775001263,3.29209914857,0.0,21.4544521875,5.50677900236,0.35512740733,0.0,0.0,0.0,6860.26941931
