JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job37,1,600.839543,1000.013454,1036.325098,7302.605588,CERN,jobInfo->type
Job32,1,541.523729,1000.013454,1405.887623,7844.907258,CERN,jobInfo->type
Job109,1,1644.833830,2000.020156,2173.908760,8327.602293,IN2P3,jobInfo->type
Job83,1,1221.467119,2000.017991,2216.797198,8535.278810,GRIDKA,jobInfo->type
Job113,1,1728.975221,2000.020156,2173.908760,8779.850388,IN2P3,jobInfo->type
Job112,1,1684.985074,2000.017991,2024.108672,8872.306575,GRIDKA,jobInfo->type
Job134,1,1974.492965,2000.020156,7715.019017,12687.637816,IN2P3,jobInfo->type
Job11,1,147.902423,1000.012165,1014.935063,16716.768979,RRCKI,jobInfo->type
Job46,1,742.895991,1000.013454,1386.952170,17430.668470,CERN,jobInfo->type
Job115,1,1786.352141,2000.017991,2178.812127,18346.294249,GRIDKA,jobInfo->type
Job116,1,1788.270367,2000.020156,2173.908760,18931.813404,IN2P3,jobInfo->type
Job49,1,768.756202,1000.014744,1011.836571,19176.798283,CNAF,jobInfo->type
Job136,1,1985.382454,2000.020156,2037.408890,19631.855553,IN2P3,jobInfo->type
Job97,1,1494.070046,2000.015826,2122.048466,19762.700911,CNAF,jobInfo->type
Job58,1,913.322680,1000.013454,1386.952170,20448.544765,CERN,jobInfo->type
Job25,1,355.244723,1000.013454,1386.952170,20677.042252,CERN,jobInfo->type
Job14,1,178.200917,1000.012165,1017.775484,21434.413614,RRCKI,jobInfo->type
Job61,1,935.764223,1000.013454,1386.952170,21524.528947,CERN,jobInfo->type
Job118,1,1815.202986,2000.017991,2222.463047,21938.729737,GRIDKA,jobInfo->type
Job76,1,1102.515299,2000.015826,2035.022715,22033.149670,CNAF,jobInfo->type
Job110,1,1653.541445,2000.017991,2024.108672,22618.324420,GRIDKA,jobInfo->type
Job23,1,336.738477,1000.013454,1412.562362,22801.645061,CERN,jobInfo->type
Job149,1,2228.133785,3000.023404,3093.722612,23574.466614,PIC,jobInfo->type
Job99,1,1507.133881,2000.017991,2216.797198,23818.286926,GRIDKA,jobInfo->type
Job33,1,542.413868,1000.014744,1011.836571,25391.843892,CNAF,jobInfo->type
Job143,1,2116.975146,3000.023404,3009.254932,25499.455188,PIC,jobInfo->type
Job92,1,1475.208639,2000.015826,2031.304927,25659.802828,CNAF,jobInfo->type
Job103,1,1554.545570,2000.017991,2178.812127,25777.278553,GRIDKA,jobInfo->type
Job126,1,1923.079543,2000.020156,2173.908760,26581.608417,IN2P3,jobInfo->type
Job30,1,510.788992,1000.013454,1070.933138,26999.679611,CERN,jobInfo->type
Job68,1,1001.342727,2000.013661,2060.023315,27127.251264,CERN,jobInfo->type
Job95,1,1491.451305,2000.015826,2131.228206,27537.676032,CNAF,jobInfo->type
Job28,1,478.366909,1000.013454,1405.887623,28182.983762,CERN,jobInfo->type
Job138,1,1996.832113,2000.020156,2173.908760,29094.273126,IN2P3,jobInfo->type
Job24,1,341.498918,1000.013454,1405.887623,29364.190942,CERN,jobInfo->type
Job5,1,52.923822,1000.012165,1123.925062,29364.714491,RRCKI,jobInfo->type
