JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job37,1,600.839543,1000.013454,1034.786690,7301.067181,CERN,jobInfo->type
Job32,1,541.523729,1000.013454,1404.349215,7843.368850,CERN,jobInfo->type
Job112,1,1684.985074,2000.017991,2022.101206,8870.299108,GRIDKA,jobInfo->type
Job134,1,1974.492965,2000.020156,7715.019017,12687.637816,IN2P3,jobInfo->type
Job11,1,147.902423,1000.012165,1014.935063,16716.768979,RRCKI,jobInfo->type
Job46,1,742.895991,1000.013454,1385.413763,17429.130062,CERN,jobInfo->type
Job115,1,1786.352141,2000.017991,2157.466729,18324.948851,GRIDKA,jobInfo->type
Job109,1,1644.833830,2000.017991,13090.335643,19244.029177,GRIDKA,jobInfo->type
Job83,1,1221.467119,2000.015826,13006.950830,19325.432442,CNAF,jobInfo->type
Job136,1,1985.382454,2000.020156,2023.618629,19618.065292,IN2P3,jobInfo->type
Job113,1,1728.975221,2000.017991,13090.335643,19696.277272,GRIDKA,jobInfo->type
Job97,1,1494.070046,2000.017991,2157.466729,19798.119174,GRIDKA,jobInfo->type
Job58,1,913.322680,1000.013454,1385.413763,20447.006357,CERN,jobInfo->type
Job25,1,355.244723,1000.013454,1385.413763,20675.503845,CERN,jobInfo->type
Job49,1,768.756202,1000.013454,2744.579554,20909.541266,CERN,jobInfo->type
Job14,1,178.200917,1000.012165,1017.775484,21434.413614,RRCKI,jobInfo->type
Job61,1,935.764223,1000.013454,1385.413763,21522.990539,CERN,jobInfo->type
Job118,1,1815.202986,2000.017991,2185.185027,21901.451717,GRIDKA,jobInfo->type
Job76,1,1102.515299,2000.015826,2027.142218,22025.269174,CNAF,jobInfo->type
Job110,1,1653.541445,2000.017991,2022.101206,22616.316954,GRIDKA,jobInfo->type
Job23,1,336.738477,1000.013454,1411.023955,22800.106654,CERN,jobInfo->type
Job149,1,2228.133785,3000.023404,3070.938283,23551.682284,PIC,jobInfo->type
Job99,1,1507.133881,2000.017991,2179.519177,23781.008906,GRIDKA,jobInfo->type
Job143,1,2116.975146,3000.023404,3007.716524,25497.916780,PIC,jobInfo->type
Job92,1,1475.208639,2000.015826,2024.486656,25652.984557,CNAF,jobInfo->type
Job103,1,1554.545570,2000.017991,2157.466729,25755.933155,GRIDKA,jobInfo->type
Job126,1,1923.079543,2000.020156,2091.868564,26499.568222,IN2P3,jobInfo->type
Job30,1,510.788992,1000.013454,1069.394730,26998.141203,CERN,jobInfo->type
Job33,1,542.413868,1000.013454,2744.579554,27124.586876,CERN,jobInfo->type
Job95,1,1491.451305,2000.017991,2169.706382,27576.154208,GRIDKA,jobInfo->type
Job28,1,478.366909,1000.013454,1404.349215,28181.445354,CERN,jobInfo->type
Job138,1,1996.832113,2000.020156,2091.868564,29012.232930,IN2P3,jobInfo->type
Job24,1,341.498918,1000.013454,1404.349215,29362.652535,CERN,jobInfo->type
Job5,1,52.923822,1000.012165,1123.925062,29364.714491,RRCKI,jobInfo->type
Job116,1,1788.270367,2000.017991,13090.335643,29848.240288,GRIDKA,jobInfo->type
Job13,1,162.517269,1000.012165,1115.930733,30026.682670,RRCKI,jobInfo->type
Job86,1,1316.220601,2000.015826,2096.606732,30225.856569,CNAF,jobInfo->type
Job43,1,632.639711,1000.013454,1404.349215,31578.873678,CERN,jobInfo->type
Job102,1,1549.456563,2000.017991,2022.101206,32025.691357,GRIDKA,jobInfo->type
Job146,1,2169.407583,3000.023404,3068.060421,32242.461612,PIC,jobInfo->type
Job82,1,1218.396119,2000.015826,2099.978895,32817.026190,CNAF,jobInfo->type
Job81,1,1210.954354,2000.015826,2079.357669,33136.950718,CNAF,jobInfo->type
Job39,1,626.475094,1000.013454,1313.397761,33707.545574,CERN,jobInfo->type
Job29,1,480.653944,1000.013454,1040.710781,34115.609515,CERN,jobInfo->type
Job26,1,364.214311,1000.013454,1313.397761,34721.216197,CERN,jobInfo->type
Job121,1,1878.445289,2000.020156,2016.125241,35637.094563,IN2P3,jobInfo->type
Job128,1,1935.023288,2000.020156,2014.943055,36318.657759,IN2P3,jobInfo->type
Job65,1,983.990610,1000.013454,1388.049856,36396.023310,CERN,jobInfo->type
Job55,1,874.127148,1000.013454,1411.023955,37182.212824,CERN,jobInfo->type
Job1,1,6.384210,1000.012165,1120.587692,37289.887911,RRCKI,jobInfo->type
Job68,1,1001.342727,2000.015826,12356.226417,37423.454366,CNAF,jobInfo->type
Job100,1,1537.151817,2000.017991,2179.519177,37537.987651,GRIDKA,jobInfo->type
Job21,1,302.438777,1000.013454,1032.127777,38737.509299,CERN,jobInfo->type
Job153,1,2372.652146,3000.025569,3028.381556,39879.915974,RAL,jobInfo->type
Job6,1,54.371564,1000.012165,1114.942198,40596.775479,RRCKI,jobInfo->type
Job85,1,1283.115206,2000.015826,13006.950830,40906.832088,CNAF,jobInfo->type
Job106,1,1608.537112,2000.017991,2022.101206,42325.116006,GRIDKA,jobInfo->type
Job139,1,2024.501788,3000.021239,10848.118632,42437.749923,IN2P3,jobInfo->type
Job79,1,1167.548824,2000.015826,13006.950830,43071.769928,CNAF,jobInfo->type
Job135,1,1980.618875,2000.020156,2091.868564,45071.324437,IN2P3,jobInfo->type
Job15,1,198.070841,1000.012165,1205.835486,45159.873231,RRCKI,jobInfo->type
Job67,1,1000.320231,2000.015826,2027.142218,47817.856753,CNAF,jobInfo->type
Job69,1,1027.103610,2000.015826,12356.226417,48691.511094,CNAF,jobInfo->type
Job22,1,314.471141,1000.013454,1404.349215,49816.862378,CERN,jobInfo->type
Job125,1,1917.489838,2000.020156,7715.019017,51324.683750,IN2P3,jobInfo->type
Job50,1,771.898066,1000.013454,2744.579554,52395.916572,CERN,jobInfo->type
Job40,1,630.334523,1000.013454,1041.459429,52520.199345,CERN,jobInfo->type
Job148,1,2220.937860,3000.023404,3011.408224,53119.801746,PIC,jobInfo->type
Job73,1,1061.199131,2000.015826,2016.076641,54453.904707,CNAF,jobInfo->type
Job150,1,2263.688739,3000.023404,3070.938283,55163.932511,PIC,jobInfo->type
Job17,1,252.930826,1000.013454,1028.278898,57380.828216,CERN,jobInfo->type
Job88,1,1386.743648,2000.015826,2016.076641,61666.694713,CNAF,jobInfo->type
Job45,1,687.055748,1000.013454,1000.013661,63532.411957,CERN,jobInfo->type
Job19,1,262.973151,1000.013454,1040.710781,64020.895933,CERN,jobInfo->type
Job47,1,753.587524,1000.013454,1000.013661,68194.892577,CERN,jobInfo->type
Job91,1,1436.365539,2000.015826,2000.016909,69236.258920,CNAF,jobInfo->type
Job57,1,907.742082,1000.013454,1000.013661,70395.312341,CERN,jobInfo->type
Job120,1,1869.541963,2000.020156,2000.021239,71374.567242,IN2P3,jobInfo->type
Job36,1,595.742136,1000.013454,1000.013661,72645.614090,CERN,jobInfo->type
Job89,1,1414.531599,2000.015826,2000.016909,72660.776748,CNAF,jobInfo->type
Job16,1,225.428811,1000.013454,1000.013661,72781.505438,CERN,jobInfo->type
Job8,1,59.679327,1000.012165,1000.013247,73647.128680,RRCKI,jobInfo->type
Job123,1,1900.896607,2000.020156,2000.021239,73718.220963,IN2P3,jobInfo->type
Job130,1,1942.996216,2000.020156,2000.021239,75336.398643,IN2P3,jobInfo->type
Job35,1,567.924745,1000.013454,1000.013661,77180.979868,CERN,jobInfo->type
Job119,1,1818.394859,2000.020156,2000.021239,78536.335666,IN2P3,jobInfo->type
Job78,1,1145.022906,2000.015826,2000.016909,78989.803367,CNAF,jobInfo->type
Job74,1,1095.900433,2000.015826,2000.016909,79170.480052,CNAF,jobInfo->type
Job56,1,906.136121,1000.013454,1000.013661,79870.605345,CERN,jobInfo->type
Job9,1,62.601796,1000.012165,1000.013247,80965.620442,RRCKI,jobInfo->type
Job144,1,2133.640064,3000.023404,3000.024486,81082.009546,PIC,jobInfo->type
Job117,1,1800.386360,2000.017991,2000.019074,82422.112883,GRIDKA,jobInfo->type
Job12,1,150.816381,1000.012165,1000.013247,82543.529342,RRCKI,jobInfo->type
Job108,1,1641.533405,2000.017991,2000.019074,82597.469616,GRIDKA,jobInfo->type
Job0,1,3.923313,1000.012165,1000.013247,82763.347665,RRCKI,jobInfo->type
Job31,1,515.420653,1000.013454,1000.013661,82776.488630,CERN,jobInfo->type
Job7,1,56.274820,1000.012165,1000.013247,84153.531270,RRCKI,jobInfo->type
Job38,1,624.556083,1000.013454,1000.013661,85206.611296,CERN,jobInfo->type
Job44,1,672.905893,1000.013454,1000.013661,85230.928579,CERN,jobInfo->type
Job59,1,917.422042,1000.013454,1000.013661,85623.729252,CERN,jobInfo->type
Job96,1,1493.459142,2000.017991,2000.019074,86175.207592,GRIDKA,jobInfo->type
Job104,1,1561.631984,2000.017991,2000.019074,86859.204423,GRIDKA,jobInfo->type
Job3,1,28.732986,1000.012165,1000.013247,87052.418587,RRCKI,jobInfo->type
Job132,1,1966.905677,2000.020156,2000.021239,87077.431446,IN2P3,jobInfo->type
Job10,1,88.453208,1000.012165,1000.013247,88052.097039,RRCKI,jobInfo->type
Job4,1,36.104525,1000.012165,1000.013247,88206.172452,RRCKI,jobInfo->type
Job137,1,1986.116710,2000.020156,2000.021239,89112.572290,IN2P3,jobInfo->type
Job124,1,1900.977463,2000.020156,2000.021239,89369.622615,IN2P3,jobInfo->type
Job84,1,1265.282709,2000.015826,2000.016909,90599.141272,CNAF,jobInfo->type
Job54,1,873.749037,1000.013454,1000.013661,91424.130224,CERN,jobInfo->type
Job90,1,1421.526873,2000.015826,2000.016909,91929.718050,CNAF,jobInfo->type
Job77,1,1143.002495,2000.015826,2000.016909,92140.504800,CNAF,jobInfo->type
Job60,1,922.677875,1000.013454,1000.013661,92433.451252,CERN,jobInfo->type
Job20,1,290.502133,1000.013454,1000.013661,92688.162477,CERN,jobInfo->type
