JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job314,1,174948.146543,175000.305208,183997.537305,213177.344779,RAL
Job420,1,175729.782426,207000.151804,208664.265726,213187.911705,RRCKI
Job300,1,174824.494687,175000.294383,187785.410285,216405.599031,IN2P3
Job435,1,175795.458662,212000.163330,212004.765027,216778.472371,CERN
Job295,1,174801.068010,175000.294383,183872.135767,217114.375613,IN2P3
Job202,1,174180.529337,175000.150722,187413.195473,217740.020305,RRCKI
Job378,1,175424.366837,181000.162040,188401.213676,218094.227081,CERN
Job416,1,175687.771533,202000.169899,215518.824007,218218.630659,GRIDKA
Job318,1,175006.049096,176000.306290,185684.867893,218354.686503,RAL
Job326,1,175055.497248,176000.306290,185684.867893,219598.590156,RAL
Job364,1,175339.973698,176000.332631,178164.207047,220045.071876,SARA
Job323,1,175045.022127,176000.306290,189474.550649,221192.726792,RAL
Job320,1,175019.883301,176000.306290,186171.928076,222876.021986,RAL
Job339,1,175146.674710,176000.306290,188379.041855,223853.324408,RAL
Job308,1,174899.446990,175000.303043,202799.533301,224581.747099,PIC
Job392,1,175566.775178,194000.161626,194809.774741,225339.725992,CNAF
Job348,1,175207.202961,176000.306290,180754.200979,225551.923191,RAL
Job199,1,174176.986545,175000.150722,175000.151804,226753.579614,RRCKI
Job317,1,174987.902689,175000.305208,209777.019246,226964.369525,RAL
Job222,1,174333.799351,175000.160544,188261.274469,227157.024040,CNAF
Job400,1,175624.437585,195000.168816,214088.937720,228229.810513,GRIDKA
Job366,1,175351.500748,176000.332631,176019.079420,228300.495853,SARA
Job315,1,174964.666785,175000.305208,209777.019246,228358.742993,RAL
Job265,1,174596.821956,175000.161833,175000.162040,228439.664794,CERN
Job402,1,175627.729060,195000.168816,198080.598254,229066.598485,GRIDKA
Job415,1,175684.793113,202000.169899,203454.591927,229288.087308,GRIDKA
Job395,1,175590.343594,194000.162916,208460.135002,229908.393414,CERN
Job325,1,175054.624603,176000.306290,200051.572399,230212.718286,RAL
Job407,1,175653.139422,198000.295466,198836.286656,230321.507770,IN2P3
Job443,1,175864.293269,214000.307373,214011.223175,230358.642209,RAL
Job289,1,174744.790780,175000.294383,175245.867609,233166.826097,IN2P3
Job411,1,175664.019736,202000.163123,215624.462238,233411.165211,CERN
Job417,1,175721.308906,202000.169899,203266.212963,234630.963497,GRIDKA
Job403,1,175636.536880,195000.168816,198080.598254,235311.298927,GRIDKA
Job210,1,174242.667399,175000.150722,188369.781252,236885.077076,RRCKI
Job357,1,175283.453499,176000.332631,190945.960581,237788.052875,SARA
Job306,1,174879.569326,175000.303043,175000.304125,238246.735282,PIC
Job254,1,174519.628421,175000.161833,231951.330759,238566.056719,CERN
Job401,1,175626.359234,195000.168816,214088.937720,238786.252308,GRIDKA
Job408,1,175653.324167,198000.295466,198717.343252,239219.434092,IN2P3
Job276,1,174656.585771,175000.166651,175000.167734,239818.242916,GRIDKA
Job361,1,175314.885471,176000.332631,211115.043480,242900.257654,SARA
Job273,1,174642.278892,175000.166651,175000.167734,242999.938683,GRIDKA
Job396,1,175605.175143,194000.162916,194779.609212,244240.191429,CERN
Job433,1,175793.140978,212000.163330,213765.894226,244800.914410,CERN
Job316,1,174966.948257,175000.305208,202804.907431,244859.487321,RAL
Job284,1,174703.246572,175000.294383,175000.295466,244957.468885,IN2P3
Job470,1,176074.482513,230000.163537,240044.057463,245663.144179,CERN
Job267,1,174603.525483,175000.161833,231951.330759,247085.488096,CERN
Job425,1,175759.554509,209000.296548,209076.221298,247139.894890,IN2P3
Job473,1,176097.579338,231000.309538,232288.037231,248605.705588,RAL
Job204,1,174195.761699,175000.150722,175000.151804,248774.166207,RRCKI
