JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job66,1,808.761956,850.032064,2394.925758,4926.369165,CNAF
Job90,1,1099.611602,1100.037476,1771.241828,5277.738496,CNAF
Job138,1,1691.924748,1700.056960,1700.058043,6042.905089,PIC
Job94,1,1124.578147,1150.040723,1243.180181,7375.226393,GRIDKA
Job67,1,824.994256,850.032064,1328.571782,7550.334101,CNAF
Job17,1,194.553240,200.015826,242.887791,7659.828309,CERN
Job164,1,2023.268603,2050.066703,2591.789247,7721.582218,RAL
Job55,1,716.699857,750.018104,1769.870153,7776.355077,CERN
Job51,1,696.668245,700.017897,1894.235568,8642.732704,CERN
Job130,1,1581.909343,1600.052631,2080.164927,8659.190959,IN2P3
Job186,1,2376.339982,2400.076445,2573.251869,9169.893847,SARA
Job196,1,2515.471026,7600.043971,7796.016501,13461.738298,CNAF
Job10,1,124.503115,150.014330,519.996450,15466.782122,RRCKI
Job205,1,2638.946998,8700.054795,8784.420971,15699.999365,IN2P3
Job69,1,840.732918,850.032064,964.882642,19509.178988,CNAF
Job54,1,708.991685,750.018104,1296.094013,19947.230615,CERN
Job167,1,2069.450752,2100.067785,2997.334895,20031.681194,RAL
Job59,1,756.067327,800.018311,2264.677131,20065.189596,CERN
Job188,1,2386.843947,2400.076445,2670.058366,20675.140805,SARA
Job65,1,803.240062,850.032064,1189.270881,20830.092781,CNAF
Job47,1,655.093533,700.017897,1268.390650,21092.595343,CERN
Job29,1,410.665159,450.016861,1859.018783,21201.657085,CERN
Job179,1,2245.962271,2250.071033,2984.119044,21415.312229,RAL
Job95,1,1128.261901,1150.040723,1243.180181,21436.499243,GRIDKA
Job64,1,790.424471,800.018311,2399.035895,21520.326286,CERN
Job97,1,1141.777623,1150.040723,1761.992952,21695.085555,GRIDKA
Job8,1,94.048971,100.013247,233.153571,21881.099161,RRCKI
Job169,1,2091.736796,2100.067785,2948.609690,21926.962573,RAL
Job126,1,1554.444213,1600.052631,2064.256287,22008.373568,IN2P3
Job77,1,987.602415,1000.035311,1692.538949,22084.962803,CNAF
Job1,1,7.519441,50.012165,327.378452,22126.925517,RRCKI
Job27,1,355.548492,400.016654,1847.022434,22198.581638,CERN
Job183,1,2316.556132,2350.075362,2627.791765,23456.614442,SARA
Job3,1,56.866415,100.013247,463.870004,24277.608313,RRCKI
Job145,1,1729.646899,1750.060208,2687.221143,24521.144029,RAL
Job36,1,499.904627,500.017068,2041.999572,24549.558782,CERN
Job73,1,969.482883,1000.035311,2117.680016,24701.218748,CNAF
Job87,1,1058.010707,1100.037476,2076.696929,24852.701043,CNAF
Job113,1,1381.092402,1400.048301,1474.102435,24939.150745,IN2P3
Job7,1,91.390998,100.013247,503.328050,25122.957616,RRCKI
Job111,1,1335.724241,1350.045053,3700.338531,25654.808937,GRIDKA
Job146,1,1736.685598,1750.060208,2519.312039,25773.715097,RAL
Job161,1,1938.936813,1950.064538,2663.411402,26084.897827,RAL
Job50,1,690.930885,700.017897,5627.693784,26666.048988,CERN
Job61,1,760.558576,800.018311,1732.281445,26799.395978,CERN
Job32,1,433.733076,450.016861,1551.103244,26959.337948,CERN
