JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job44,1,94.020847,1000.013454,1192.625673,33025.510439,CERN,jobInfo->type
Job149,1,396.646513,1000.014744,1156.064386,33368.164326,CNAF,jobInfo->type
Job257,1,741.739757,21000.019074,21005.818919,33616.650801,GRIDKA,jobInfo->type
Job249,1,714.581716,8000.017991,8002.918455,34232.351767,GRIDKA,jobInfo->type
Job29,1,61.550278,1000.019074,1035.309957,34338.548757,IN2P3,jobInfo->type
Job216,1,601.155313,29000.021239,29025.117141,34421.982669,CNAF,jobInfo->type
Job221,1,612.567005,9000.021239,9030.942897,34936.752644,IN2P3,jobInfo->type
Job7,1,20.744973,1000.019074,1237.968003,35256.913858,IN2P3,jobInfo->type
Job1,1,1.400785,1000.025569,1055.893875,35946.279277,SARA,jobInfo->type
Job253,1,725.930276,12000.029899,12032.365096,35958.440700,SARA,jobInfo->type
Job208,1,586.477988,8000.020156,8030.941814,36242.504468,IN2P3,jobInfo->type
Job63,1,146.706157,7000.022321,7031.406965,36327.853149,PIC,jobInfo->type
Job197,1,538.879033,14000.016909,14028.158542,36697.275497,CNAF,jobInfo->type
Job316,1,947.629203,32000.035311,32017.102504,37275.577860,RAL,jobInfo->type
Job112,1,281.392509,1000.013454,1186.020477,37651.706894,CERN,jobInfo->type
Job98,1,239.002957,1000.025569,1011.733855,37818.546612,SARA,jobInfo->type
Job155,1,410.356254,27000.025569,27057.170153,37975.543510,PIC,jobInfo->type
Job68,1,158.906745,1000.019074,1237.968003,38792.500488,IN2P3,jobInfo->type
Job231,1,658.814413,8000.027734,8007.678387,42117.290941,SARA,jobInfo->type
Job13,1,36.106611,1000.012165,1004.560092,42175.209497,RRCKI,jobInfo->type
Job329,1,995.409121,38000.039641,38002.321946,43864.703909,SARA,jobInfo->type
Job41,1,84.314405,1000.021239,1019.282470,43963.196766,PIC,jobInfo->type
Job65,1,150.254172,1000.023404,1061.101331,43981.645638,RAL,jobInfo->type
Job286,1,827.595037,37000.025569,37001.730647,44458.099066,CNAF,jobInfo->type
Job5,1,8.998446,1000.013454,1027.743644,44706.553318,CERN,jobInfo->type
Job18,1,39.595393,1000.021239,1019.282470,45112.858466,PIC,jobInfo->type
Job202,1,562.192716,30000.014697,30028.595324,45979.197053,CERN,jobInfo->type
Job293,1,846.603066,25000.027734,25030.949392,46518.992261,IN2P3,jobInfo->type
Job193,1,529.136122,8000.027734,8010.127153,46834.342494,SARA,jobInfo->type
Job156,1,413.085825,1000.016909,1031.911188,47058.447973,GRIDKA,jobInfo->type
Job209,1,586.563740,24000.019074,24003.052210,47374.940876,CNAF,jobInfo->type
Job239,1,686.507002,9000.028816,9002.311121,47545.330894,SARA,jobInfo->type
Job213,1,594.529386,26000.020156,26025.116059,47589.784377,CNAF,jobInfo->type
