JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job181,1,1232.989887,2000.024486,2267.511969,5525.060108,RAL,jobInfo->type
Job112,1,798.942574,1000.016909,4037.614897,6293.977971,GRIDKA,jobInfo->type
Job103,1,724.199006,1000.016909,1090.445423,7534.962149,GRIDKA,jobInfo->type
Job186,1,1266.869027,2000.024486,2047.100886,7553.381261,RAL,jobInfo->type
Job118,1,830.925657,1000.016909,1790.710554,7630.561640,GRIDKA,jobInfo->type
Job83,1,586.879609,1000.014744,1135.717505,7726.541033,CNAF,jobInfo->type
Job86,1,605.097600,1000.014744,1637.464997,7773.767674,CNAF,jobInfo->type
Job156,1,1089.435820,2000.024486,2026.765103,8081.901071,RAL,jobInfo->type
Job36,1,274.435317,1000.013454,2414.540811,8787.997907,CERN,jobInfo->type
Job87,1,627.070836,1000.014744,1131.487201,9094.946387,CNAF,jobInfo->type
Job167,1,1164.610038,2000.024486,2369.070060,9100.838764,RAL,jobInfo->type
Job170,1,1177.588658,2000.024486,2355.455177,9809.697805,RAL,jobInfo->type
Job164,1,1145.881588,2000.024486,4051.091042,10090.600929,RAL,jobInfo->type
Job153,1,1078.097962,2000.024486,3575.394426,10547.621212,RAL,jobInfo->type
Job176,1,1207.885179,2000.024486,4477.413607,10962.675898,RAL,jobInfo->type
Job151,1,1070.405849,2000.024486,4477.413607,11011.033402,RAL,jobInfo->type
Job195,1,1306.617120,2000.024486,6284.507183,12037.879170,RAL,jobInfo->type
Job216,1,1425.042026,8000.019074,8287.584635,14202.945196,CNAF,jobInfo->type
Job171,1,1180.602791,2000.024486,13081.000182,17805.639974,RAL,jobInfo->type
Job88,1,629.386021,1000.014744,15454.038011,18536.183259,CNAF,jobInfo->type
Job111,1,796.608480,1000.016909,1090.445423,19594.580062,GRIDKA,jobInfo->type
Job113,1,804.945561,1000.016909,1317.034610,20001.024603,GRIDKA,jobInfo->type
Job74,1,523.724757,1000.014744,1033.307896,21004.395552,CNAF,jobInfo->type
Job20,1,168.554513,1000.013454,1037.828160,21032.953801,CERN,jobInfo->type
Job3,1,13.171686,1000.012165,1004.447931,21175.513974,RRCKI,jobInfo->type
Job32,1,252.419370,1000.013454,1041.597519,21313.626191,CERN,jobInfo->type
Job108,1,747.342716,1000.016909,1019.481308,21830.230704,GRIDKA,jobInfo->type
Job1,1,9.163929,1000.012165,1632.476402,23159.783856,RRCKI,jobInfo->type
Job185,1,1256.362843,2000.024486,2267.511969,23648.596792,RAL,jobInfo->type
Job91,1,637.723519,1000.014744,1135.717505,23871.092627,CNAF,jobInfo->type
Job95,1,646.488988,1000.016909,2670.077328,24034.165017,GRIDKA,jobInfo->type
Job192,1,1297.276015,2000.024486,2369.070060,24122.601703,RAL,jobInfo->type
Job188,1,1281.678843,2000.024486,6284.507183,24295.138246,RAL,jobInfo->type
Job41,1,335.488250,1000.013454,1038.647608,24393.875542,CERN,jobInfo->type
Job209,1,1388.529798,2000.026651,3635.308723,24640.742976,SARA,jobInfo->type
Job43,1,350.571111,1000.013454,1009.327725,24735.941396,CERN,jobInfo->type
Job57,1,431.595017,1000.013454,1009.327725,25064.384403,CERN,jobInfo->type
Job62,1,464.443552,1000.013454,1203.957447,25525.203238,CERN,jobInfo->type
Job177,1,1208.672665,2000.024486,2310.163801,25580.450864,RAL,jobInfo->type
Job42,1,337.724998,1000.013454,4023.466004,25885.437235,CERN,jobInfo->type
Job206,1,1380.004138,2000.026651,2003.489467,26070.894328,SARA,jobInfo->type
