JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job112,1,798.942574,1000.019074,1021.122944,3277.486018,IN2P3,jobInfo->type
Job88,1,629.386021,1000.016909,1260.386693,4342.531941,GRIDKA,jobInfo->type
Job181,1,1232.989887,2000.024486,2301.112653,5558.660791,RAL,jobInfo->type
Job121,1,847.319769,1000.016909,1263.225659,6468.200345,GRIDKA,jobInfo->type
Job118,1,830.925657,1000.019074,1017.138645,6856.989731,IN2P3,jobInfo->type
Job171,1,1180.602791,2000.026651,2199.868238,6924.508030,SARA,jobInfo->type
Job86,1,605.097600,1000.019074,1007.184821,7143.487497,IN2P3,jobInfo->type
Job36,1,274.435317,1000.016909,1030.235397,7403.692492,GRIDKA,jobInfo->type
Job186,1,1266.869027,2000.024486,2061.658561,7567.938936,RAL,jobInfo->type
Job103,1,724.199006,1000.016909,1260.386693,7704.903420,GRIDKA,jobInfo->type
Job122,1,854.708008,1000.016909,1252.412040,7746.622315,GRIDKA,jobInfo->type
Job83,1,586.879609,1000.014744,1282.485582,7873.309111,CNAF,jobInfo->type
Job216,1,1425.042026,2000.024486,2049.064912,7964.425473,RAL,jobInfo->type
Job156,1,1089.435820,2000.024486,2035.678281,8090.814249,RAL,jobInfo->type
Job151,1,1070.405849,2000.022321,2005.490745,8539.110540,PIC,jobInfo->type
Job153,1,1078.097962,2000.026651,2013.874667,8986.101454,SARA,jobInfo->type
Job167,1,1164.610038,2000.024486,2402.670743,9134.439447,RAL,jobInfo->type
Job87,1,627.070836,1000.014744,1278.255278,9241.714465,CNAF,jobInfo->type
Job220,1,1442.122412,2000.026651,2213.723300,9552.760229,SARA,jobInfo->type
Job170,1,1177.588658,2000.024486,2389.055861,9843.298488,RAL,jobInfo->type
Job176,1,1207.885179,4000.020156,4001.843686,10487.105976,IN2P3,jobInfo->type
Job164,1,1145.881588,5000.017991,5004.777910,11044.287798,GRIDKA,jobInfo->type
Job195,1,1306.617120,8000.029899,8011.621537,13764.993524,GRIDKA,jobInfo->type
Job113,1,804.945561,1000.019074,1019.874035,19703.864029,IN2P3,jobInfo->type
Job111,1,796.608480,1000.016909,1260.386693,19764.521332,GRIDKA,jobInfo->type
Job74,1,523.724757,1000.014744,1071.225861,21042.313518,CNAF,jobInfo->type
Job20,1,168.554513,1000.013454,1052.865910,21047.991551,CERN,jobInfo->type
Job3,1,13.171686,1000.012165,1008.882615,21179.948658,RRCKI,jobInfo->type
Job32,1,252.419370,1000.013454,1058.474423,21330.503095,CERN,jobInfo->type
Job56,1,427.535314,1000.016909,1260.386693,21510.997627,GRIDKA,jobInfo->type
Job108,1,747.342716,1000.016909,1048.491181,21859.240577,GRIDKA,jobInfo->type
Job51,1,396.894227,1000.014744,1270.784401,22104.768510,CNAF,jobInfo->type
Job95,1,646.488988,1000.014744,1058.092964,22422.180653,CNAF,jobInfo->type
Job1,1,9.163929,1000.013454,1013.626524,22540.933978,CERN,jobInfo->type
Job214,1,1413.880211,2000.026651,2213.723300,22664.152454,SARA,jobInfo->type
Job42,1,337.724998,1000.014744,1044.981160,22906.952390,CNAF,jobInfo->type
Job185,1,1256.362843,2000.024486,2301.112653,23682.197475,RAL,jobInfo->type
Job91,1,637.723519,1000.014744,1282.485582,24017.860705,CNAF,jobInfo->type
Job192,1,1297.276015,2000.024486,2402.670743,24156.202386,RAL,jobInfo->type
Job41,1,335.488250,1000.013454,1054.049556,24409.277491,CERN,jobInfo->type
Job43,1,350.571111,1000.013454,1013.626524,24740.240195,CERN,jobInfo->type
Job57,1,431.595017,1000.013454,1013.626524,25068.683202,CERN,jobInfo->type
Job6,1,31.846493,1000.013454,1246.060351,25090.294798,CERN,jobInfo->type
Job127,1,883.125180,1000.021239,1011.134825,25119.699778,PIC,jobInfo->type
Job117,1,819.137375,1000.019074,1021.122944,25171.459267,IN2P3,jobInfo->type
Job177,1,1208.672665,2000.024486,2343.764485,25614.051547,RAL,jobInfo->type
Job62,1,464.443552,1000.013454,1302.801000,25624.046791,CERN,jobInfo->type
Job217,1,1425.097357,2000.026651,2013.874667,25802.697211,SARA,jobInfo->type
Job159,1,1113.359272,2000.026651,2213.723300,25920.873859,SARA,jobInfo->type
Job188,1,1281.678843,8000.017991,8003.882232,26014.513295,CNAF,jobInfo->type
Job206,1,1380.004138,2000.026651,2013.874667,26081.279528,SARA,jobInfo->type
Job27,1,223.362748,1000.013454,1305.605483,26466.316996,CERN,jobInfo->type
Job34,1,257.741577,1000.013454,1302.801000,26493.889958,CERN,jobInfo->type
Job158,1,1103.181063,2000.024486,2402.670743,27114.930064,RAL,jobInfo->type
Job190,1,1293.589796,2000.026651,2013.874667,27241.457822,SARA,jobInfo->type
Job242,1,1572.230317,22000.020156,22001.557286,27315.845463,CNAF,jobInfo->type
Job33,1,254.581108,1000.014744,1270.784401,27561.064761,CNAF,jobInfo->type
Job239,1,1552.208220,10000.054435,10003.553183,27770.114553,RAL,jobInfo->type
Job183,1,1241.202016,2000.024486,2402.670743,28059.867231,RAL,jobInfo->type
Job107,1,744.673744,1000.019074,1067.217049,28416.345194,IN2P3,jobInfo->type
Job251,1,1677.417037,24000.055517,24003.548853,29540.292786,RAL,jobInfo->type
Job65,1,477.559546,1000.014744,1270.784401,29839.754832,CNAF,jobInfo->type
Job45,1,353.458262,1000.013454,1280.864738,29897.378418,CERN,jobInfo->type
Job162,1,1133.930719,2000.024486,2074.626587,30095.227640,RAL,jobInfo->type
Job31,1,239.270398,1000.013454,1280.864738,30326.188204,CERN,jobInfo->type
Job161,1,1121.891961,2000.024486,2380.922254,30783.937075,RAL,jobInfo->type
Job125,1,876.882701,1000.019074,4930.929892,30813.507682,IN2P3,jobInfo->type
Job210,1,1388.907770,2000.024486,2074.626587,30967.311789,RAL,jobInfo->type
Job184,1,1255.888412,8000.029899,8012.195228,31399.144578,GRIDKA,jobInfo->type
Job30,1,237.409368,1000.013454,1289.325345,31810.165608,CERN,jobInfo->type
Job209,1,1388.529798,11000.041084,11003.895066,32009.329318,IN2P3,jobInfo->type
Job207,1,1380.884623,2000.024486,2052.927662,32034.611291,RAL,jobInfo->type
Job93,1,642.924695,1000.014744,1040.297751,32240.747615,CNAF,jobInfo->type
Job73,1,517.937497,1000.013454,1280.864738,32318.408820,CERN,jobInfo->type
Job137,1,963.062808,1000.019074,1017.138645,32577.962337,IN2P3,jobInfo->type
Job163,1,1144.813924,2000.026651,2199.868238,32759.252497,SARA,jobInfo->type
Job17,1,148.880311,1000.012165,1027.348453,33033.393458,RRCKI,jobInfo->type
Job180,1,1226.548159,2000.024486,2375.642996,33140.360811,RAL,jobInfo->type
Job102,1,708.627211,1000.014744,1278.255278,33474.957239,CNAF,jobInfo->type
Job146,1,1015.596171,2000.024486,2060.871729,33633.911694,RAL,jobInfo->type
Job144,1,997.583816,1000.019074,1057.587958,34313.808929,IN2P3,jobInfo->type
Job208,1,1381.288913,2000.026651,2198.452958,34367.923866,SARA,jobInfo->type
Job198,1,1328.014461,2000.024486,2052.927662,34723.685798,RAL,jobInfo->type
Job179,1,1221.837173,7000.024486,7001.851263,34767.242221,IN2P3,jobInfo->type
Job80,1,567.826199,1000.013454,1289.325345,35867.335462,CERN,jobInfo->type
Job35,1,261.081189,1000.016909,1260.386693,35940.034483,GRIDKA,jobInfo->type
Job202,1,1359.052169,2000.026651,2013.874667,36221.754923,SARA,jobInfo->type
Job276,1,1840.399399,30000.060929,30001.839248,36311.237025,RAL,jobInfo->type
Job154,1,1079.995635,2000.024486,2061.658561,36599.053241,RAL,jobInfo->type
Job166,1,1162.151378,2000.024486,2402.670743,37011.437247,RAL,jobInfo->type
Job50,1,395.769660,1000.014744,1270.784401,37494.269277,CNAF,jobInfo->type
Job149,1,1063.399453,2000.022321,2060.707992,37513.545522,PIC,jobInfo->type
Job140,1,986.311402,1000.021239,1035.018933,37676.140961,PIC,jobInfo->type
Job145,1,1010.963791,2000.022321,2058.483433,38034.155664,PIC,jobInfo->type
Job246,1,1589.138360,23000.021239,23026.319186,38050.808350,CNAF,jobInfo->type
