JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job143,1,943.349213,1000.021239,1043.873462,3408.006594,PIC
Job15,1,118.421479,1000.012165,1066.917378,6246.844862,RRCKI
Job37,1,209.285415,1000.013454,1057.536730,7120.881852,CERN
Job165,1,1060.655437,2000.024486,2366.273910,7469.446968,RAL
Job183,1,1199.403446,2000.024486,2239.588206,7558.442292,RAL
Job116,1,782.532622,1000.016909,1084.669105,7956.092128,GRIDKA
Job174,1,1102.212437,2000.024486,2230.117844,8908.510221,RAL
Job195,1,1303.664754,2000.024486,2360.058524,9690.506445,RAL
Job156,1,1011.609903,2000.024486,2332.574279,9777.814351,RAL
Job84,1,568.442831,1000.014744,10203.355380,12560.344333,CNAF
Job150,1,985.611560,1000.021239,9175.890640,15211.931784,PIC
Job146,1,957.101145,1000.021239,10606.631430,16420.485166,PIC
Job172,1,1100.916951,2000.024486,2318.712079,19917.060011,RAL
Job109,1,743.192942,1000.016909,7479.844195,20069.403917,GRIDKA
Job94,1,659.357951,1000.014744,1185.719192,20100.620962,CNAF
Job202,1,1344.445277,2000.026651,2097.043308,20919.973432,SARA
Job78,1,510.108847,1000.014744,1237.335800,22115.360990,CNAF
Job40,1,241.856222,1000.013454,1092.893128,22320.079202,CERN
Job12,1,95.131268,1000.012165,1109.139490,22582.603341,RRCKI
Job86,1,586.498028,1000.014744,1228.570197,22588.653861,CNAF
Job73,1,461.403984,1000.014744,1133.581049,23449.046484,CNAF
Job167,1,1067.211466,2000.024486,2230.117844,23637.755524,RAL
Job130,1,860.353409,1000.019074,1116.978327,23646.172241,IN2P3
Job107,1,727.204424,1000.016909,1762.796494,23698.433821,GRIDKA
Job75,1,468.318303,1000.014744,1229.566568,23916.824568,CNAF
Job199,1,1335.032434,2000.026651,2121.577582,24053.488658,SARA
Job25,1,171.611761,1000.013454,19352.646256,24252.714236,CERN
Job166,1,1065.260682,2000.024486,2893.343028,24373.228632,RAL
Job93,1,644.829772,1000.014744,1824.557205,25272.584352,CNAF
Job185,1,1208.715584,2000.024486,2318.712079,25813.726725,RAL
Job200,1,1339.529409,2000.026651,2097.043308,26098.876212,SARA
Job9,1,70.982468,1000.012165,1080.773959,26229.037081,RRCKI
Job80,1,523.014330,1000.014744,1865.106508,26620.859172,CNAF
Job10,1,72.441768,1000.012165,21449.890519,27439.671482,RRCKI
Job215,1,1409.211275,7000.013247,7025.928845,27452.644314,RRCKI
Job123,1,808.686555,1000.019074,1055.773598,28049.796701,IN2P3
Job139,1,902.759771,1000.019074,21398.539299,28366.382386,IN2P3
Job125,1,832.777884,1000.019074,1103.319236,28734.362492,IN2P3
Job124,1,822.398155,1000.019074,1296.360120,29207.621948,IN2P3
Job192,1,1260.098252,2000.024486,2929.535771,29586.849777,RAL
Job91,1,634.733539,1000.014744,11147.720633,29751.106487,CNAF
Job175,1,1103.413341,2000.024486,2933.755726,29793.875183,RAL
Job108,1,743.038355,1000.016909,1848.495451,30892.308492,GRIDKA
Job1,1,25.853828,1000.012165,1287.604930,31154.245010,RRCKI
Job216,1,1413.406998,8000.013661,8021.664746,31698.366219,CERN
Job197,1,1314.847715,2000.026651,2105.524518,32425.912049,SARA
Job104,1,715.567081,1000.016909,1848.495451,32481.472954,GRIDKA
Job92,1,638.543331,1000.014744,1862.997445,33020.989099,CNAF
Job159,1,1021.228859,2000.024486,2332.574279,33039.418842,RAL
Job201,1,1342.096005,2000.026651,2292.919625,33572.236562,SARA
Job26,1,172.384458,1000.013454,11608.862409,33593.396527,CERN
Job52,1,335.370855,1000.013454,1236.449966,33613.901628,CERN
Job151,1,988.522385,1000.023404,1039.433305,34142.959341,RAL
Job101,1,692.822027,1000.016909,1169.415394,34260.932852,GRIDKA
Job179,1,1165.381879,2000.024486,2359.228214,35737.980444,RAL
Job161,1,1032.276380,2000.024486,2332.574279,36006.227891,RAL
Job214,1,1405.321736,4000.022321,4027.046268,36085.195568,PIC
Job63,1,402.051597,1000.013454,1092.893128,36455.118580,CERN
Job76,1,483.906413,1000.014744,1719.232485,37307.869625,CNAF
Job118,1,793.496114,1000.016909,19529.925460,37564.299783,GRIDKA
Job115,1,773.559638,1000.016909,19529.925460,38486.475666,GRIDKA
Job106,1,725.643140,1000.016909,1848.495451,39701.489363,GRIDKA
Job240,1,1589.193232,25000.034130,25019.031545,41736.816746,SARA
Job17,1,136.497298,1000.013454,22538.509293,42060.753289,CERN
Job140,1,910.522914,1000.019074,1116.646203,42084.721944,IN2P3
Job206,1,1367.042592,2000.026651,9623.974083,42753.677549,SARA
Job18,1,152.320950,1000.013454,17319.691381,42805.137800,CERN
Job112,1,759.474929,1000.016909,1078.072810,43354.875735,GRIDKA
Job45,1,308.996387,1000.013454,17319.691381,43367.170528,CERN
Job271,1,1924.585497,37000.080578,37227.287022,43465.144210,RAL
Job34,1,208.020942,1000.013454,17319.691381,43473.254085,CERN
Job209,1,1380.796228,2000.026651,27594.023149,43727.911688,SARA
Job126,1,840.938451,1000.019074,7447.732942,44023.631019,IN2P3
Job223,1,1464.056125,13000.015826,13191.571282,45291.759266,CNAF
Job28,1,179.471054,1000.013454,11608.862409,45363.086913,CERN
Job152,1,989.598547,1000.023404,23110.997505,46007.732562,RAL
Job154,1,999.035649,1000.023404,1032.767928,46021.368339,RAL
Job276,1,1968.028754,42000.040625,42193.182918,47806.040312,SARA
Job132,1,863.534405,1000.019074,21398.539299,48400.294069,IN2P3
Job255,1,1769.601662,30000.075166,30038.069995,48410.703891,RAL
Job102,1,711.273047,1000.016909,8803.621243,49428.884499,GRIDKA
Job23,1,170.292962,1000.013454,17319.691381,49860.441308,CERN
Job39,1,227.419035,1000.013454,11608.862409,49869.862741,CERN
Job210,1,1381.816793,2000.026651,27594.023149,50253.777270,SARA
Job227,1,1482.854442,21000.019074,21294.341931,50268.360904,CNAF
Job149,1,982.762101,1000.021239,1032.765763,50313.743159,PIC
Job254,1,1746.578997,30000.075166,30038.069995,51246.495718,RAL
Job46,1,318.826060,1000.013454,14102.268972,51342.698063,CERN
Job290,1,2076.185546,47000.083014,47223.069502,51815.317902,RAL
Job213,1,1404.146738,2000.026651,2097.043308,52131.126716,SARA
Job29,1,192.262949,1000.013454,22538.509293,52149.653723,CERN
Job228,1,1497.950434,21000.027635,21191.913517,52247.485648,GRIDKA
Job142,1,930.059483,1000.021239,10606.631430,52495.746986,PIC
Job242,1,1609.100404,26000.023404,26019.020818,52514.144375,CNAF
Job238,1,1566.192745,24000.070836,24018.043069,52799.449708,RAL
Job16,1,129.408496,1000.013454,14102.268972,53611.266104,CERN
Job88,1,607.405713,1000.014744,13814.732918,54109.557080,CNAF
Job2,1,31.840772,1000.012165,1080.773959,54712.297612,RRCKI
Job54,1,354.489711,1000.013454,17319.691381,54824.423785,CERN
Job219,1,1451.448492,8000.044856,8027.082875,54970.633211,RAL
Job217,1,1430.546307,8000.023305,8027.052566,55030.596675,GRIDKA
Job145,1,948.971990,1000.021239,21357.454915,55192.100778,PIC
Job258,1,1783.143605,32000.020825,35629.122971,55201.795957,RRCKI
Job171,1,1093.672812,2000.024486,2239.588206,55388.660450,RAL
Job153,1,995.756058,1000.023404,21357.561350,56278.972533,RAL
Job246,1,1660.352085,27000.035213,27027.059159,57161.587579,SARA
Job131,1,863.506786,1000.019074,9175.838953,57247.069869,IN2P3
Job221,1,1456.309570,10000.063258,10409.853235,57585.109651,RAL
Job300,1,2127.422281,52000.017483,52208.877968,58458.558825,CERN
Job163,1,1039.894505,2000.024486,2332.574279,59036.556837,RAL
Job250,1,1690.449507,29000.021239,29223.442994,59291.645684,IN2P3
Job233,1,1528.747255,23000.021239,23019.019736,59757.797670,CNAF
Job51,1,334.765339,1000.013454,57175.856894,60157.244323,CERN
Job247,1,1667.120643,28000.018660,28207.048099,60598.458601,RRCKI
Job245,1,1656.906098,27000.025569,27191.582107,61301.510000,CNAF
Job266,1,1851.631342,35000.031965,35012.283119,61442.403544,GRIDKA
Job222,1,1457.264305,10000.063258,10432.169562,62599.526737,RAL
Job8,1,63.519921,1000.012165,1083.529686,62665.054545,RRCKI
Job278,1,1972.284280,43000.016654,54422.717800,65563.482519,CERN
Job193,1,1273.010721,2000.024486,2000.025569,65807.300233,RAL
Job180,1,1175.065073,2000.024486,34355.023431,66007.571786,RAL
Job111,1,759.307114,1000.016909,1000.017991,67570.258733,GRIDKA
Job72,1,461.182184,1000.014744,32616.267801,67982.686379,CNAF
Job47,1,325.348579,1000.013454,1000.013661,68152.933443,CERN
Job136,1,884.822905,1000.019074,13638.365562,68469.833148,IN2P3
Job117,1,784.978128,1000.016909,7479.844195,68601.070091,GRIDKA
Job44,1,306.732058,1000.013454,1000.013661,68774.603954,CERN
Job196,1,1304.658351,2000.024486,2000.025569,69008.786166,RAL
Job113,1,765.154263,1000.016909,17773.425908,70934.158015,GRIDKA
Job147,1,958.778502,1000.021239,25233.480061,71391.314509,PIC
Job289,1,2073.379064,47000.083014,50054.131342,71426.774157,RAL
Job95,1,666.892023,1000.016909,1000.017991,71833.815515,GRIDKA
Job284,1,2024.775621,44000.048202,44204.056557,72104.073064,SARA
Job262,1,1799.968479,34000.016240,34149.764919,72761.135318,CERN
Job207,1,1370.969179,2000.026651,27594.023149,73311.009067,SARA
Job259,1,1785.675853,33000.030883,33227.237326,73668.772112,GRIDKA
Job48,1,326.953242,1000.013454,1000.013661,73895.317353,CERN
Job42,1,265.667270,1000.013454,1000.013661,73962.855467,CERN
Job67,1,434.941207,1000.014744,1000.015826,75473.261234,CNAF
Job310,1,2169.241907,55000.018104,55196.037058,75767.533324,CERN
Job27,1,174.294924,1000.013454,1000.013661,76853.880841,CERN
Job316,1,2232.283666,56000.039542,56207.067900,76976.704704,GRIDKA
Job68,1,436.050557,1000.014744,1000.015826,77144.155690,CNAF
Job77,1,503.553173,1000.014744,1000.015826,77201.117755,CNAF
Job36,1,208.755435,1000.013454,1000.013661,77304.486373,CERN
Job296,1,2107.616733,50000.037377,50204.040320,77351.371457,GRIDKA
Job281,1,1994.818576,44000.016861,46580.569109,78274.024109,CERN
Job157,1,1017.750637,2000.024486,2000.025569,78273.675003,RAL
Job71,1,451.185405,1000.014744,1000.015826,78711.077029,CNAF
Job129,1,857.892149,1000.019074,1000.020156,78872.633309,IN2P3
Job350,1,2493.385331,74000.051548,74177.597234,79463.751589,GRIDKA
Job6,1,52.270146,1000.012165,1000.013247,79732.185267,RRCKI
Job64,1,405.772650,1000.013454,1000.013661,79839.339021,CERN
Job160,1,1027.948186,2000.024486,2000.025569,80452.837924,RAL
Job59,1,382.308892,1000.013454,1000.013661,80845.143089,CERN
Job301,1,2128.688424,52000.093838,52223.152020,81175.245115,RAL
Job50,1,329.346142,1000.013454,1000.013661,81342.426875,CERN
Job119,1,795.580461,1000.019074,1000.020156,81851.504008,IN2P3
Job226,1,1477.103315,20000.069753,20000.076248,81955.155248,RAL
Job352,1,2502.369850,76000.019553,77590.925003,82181.602606,CERN
Job55,1,368.405749,1000.013454,1000.013661,82370.879398,CERN
Job198,1,1323.826487,2000.026651,2000.027734,82954.829798,SARA
Job22,1,168.015104,1000.013454,1000.013661,83025.113794,CERN
Job178,1,1160.786213,2000.024486,2000.025569,83261.353411,RAL
Job191,1,1259.282215,2000.024486,2000.025569,83506.777996,RAL
Job282,1,2003.052592,44000.016861,55828.127009,83854.285322,CERN
Job168,1,1076.762921,2000.024486,2000.025569,83893.010033,RAL
Job188,1,1235.887090,2000.024486,2000.025569,84258.422733,RAL
Job70,1,445.325389,1000.014744,1000.015826,84868.735375,CNAF
Job291,1,2076.737481,48000.052532,48173.050181,84926.971171,SARA
Job141,1,914.413464,1000.019074,1000.020156,85194.338471,IN2P3
Job79,1,511.871813,1000.014744,1000.015826,85313.043160,CNAF
Job334,1,2369.981248,67000.125230,67021.485243,85399.025186,RAL
Job99,1,684.320638,1000.016909,1000.017991,85472.614135,GRIDKA
Job333,1,2364.881464,66000.123065,66410.322146,86404.858364,RAL
Job320,1,2252.547066,58000.055780,62857.527316,86502.527728,SARA
Job24,1,170.921235,1000.013454,1000.013661,87092.045784,CERN
Job173,1,1101.684736,2000.024486,2000.025569,87174.956324,RAL
Job81,1,538.625714,1000.014744,1000.015826,87624.823180,CNAF
Job11,1,77.440315,1000.012165,1000.013247,88154.594259,RRCKI
Job189,1,1254.895525,2000.024486,2000.025569,88371.289349,RAL
Job49,1,328.813014,1000.013454,1000.013661,88405.362059,CERN
Job321,1,2272.082328,58000.113323,58205.005605,88434.395928,RAL
Job7,1,61.078540,1000.012165,1000.013247,88435.485197,RRCKI
Job187,1,1215.324023,2000.024486,2000.025569,88437.653265,RAL
Job43,1,292.571408,1000.013454,1000.013661,88525.976232,CERN
Job83,1,568.149645,1000.014744,1000.015826,88893.183638,CNAF
Job170,1,1078.685249,2000.024486,2000.025569,89473.174121,RAL
Job272,1,1936.663624,38000.028816,70187.843450,89547.233640,CNAF
Job204,1,1356.638462,2000.026651,2000.027734,90003.399278,SARA
