JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job84,1,568.442831,1000.013454,1089.219169,3446.208122,CERN
Job143,1,943.349213,1000.019074,1261.584121,3625.717253,IN2P3
Job51,1,334.765339,1000.014744,2720.215563,5701.602993,CNAF
Job15,1,118.421479,1000.012165,1078.068066,6257.995550,RRCKI
Job25,1,171.611761,1000.014744,1532.392553,6432.460532,CNAF
Job146,1,957.101145,1000.019074,1133.828418,6947.682154,IN2P3
Job150,1,985.611560,1000.023404,1028.786021,7064.827165,RAL
Job37,1,209.285415,1000.013454,1111.829721,7175.174842,CERN
Job10,1,72.441768,1000.014744,1364.316825,7354.097787,CNAF
Job165,1,1060.655437,2000.024486,2385.270242,7488.443300,RAL
Job183,1,1199.403446,2000.024486,2254.645427,7573.499514,RAL
Job116,1,782.532622,1000.016909,1157.070148,8028.493171,GRIDKA
Job139,1,902.759771,1000.021239,1113.320348,8081.163435,PIC
Job174,1,1102.212437,2000.024486,2244.498612,8922.890988,RAL
Job195,1,1303.664754,2000.024486,2379.054856,9709.502777,RAL
Job156,1,1011.609903,2000.024486,2351.570612,9796.810683,RAL
Job109,1,743.192942,1000.021239,1045.225427,13634.785149,PIC
Job118,1,793.496114,1000.019074,1262.082307,19296.456630,IN2P3
Job91,1,634.733539,1000.016909,1253.844769,19857.230623,GRIDKA
Job172,1,1100.916951,2000.024486,2337.708411,19936.056343,RAL
Job115,1,773.559638,1000.019074,1262.082307,20218.632513,IN2P3
Job94,1,659.357951,1000.014744,1449.080989,20363.982759,CNAF
Job202,1,1344.445277,2000.026651,2161.720358,20984.650481,SARA
Job17,1,136.497298,1000.014744,1547.931017,21070.175014,CNAF
Job40,1,241.856222,1000.013454,1171.216862,22398.402937,CERN
Job78,1,510.108847,1000.014744,1547.931017,22425.956207,CNAF
Job12,1,95.131268,1000.012165,1126.628763,22600.092614,RRCKI
Job215,1,1409.211275,2000.026651,2229.937126,22656.652596,SARA
Job86,1,586.498028,1000.014744,1530.399810,22890.483474,CNAF
Job209,1,1380.796228,7000.013247,7021.665208,23155.553746,RRCKI
Job73,1,461.403984,1000.013454,1114.588599,23430.054033,CERN
Job26,1,172.384458,1000.014744,1458.352366,23442.886484,CNAF
Job167,1,1067.211466,2000.024486,2244.498612,23652.136291,RAL
Job130,1,860.353409,1000.019074,1262.082307,23791.276221,IN2P3
Job107,1,727.204424,1000.016909,2187.052036,24122.689362,GRIDKA
Job199,1,1335.032434,2000.026651,2236.587222,24168.498298,SARA
Job75,1,468.318303,1000.014744,1532.392553,24219.650552,CNAF
Job166,1,1065.260682,2000.024486,2915.946116,24395.831720,RAL
Job185,1,1208.715584,2000.024486,2337.708411,25832.723057,RAL
Job93,1,644.829772,1000.014744,2637.007895,26085.035042,CNAF
Job200,1,1339.529409,2000.026651,2161.720358,26163.553262,SARA
Job9,1,70.982468,1000.012165,1094.695964,26242.959086,RRCKI
Job18,1,152.320950,1000.014744,1320.221933,26805.668352,CNAF
Job45,1,308.996387,1000.014744,1320.221933,27367.701080,CNAF
Job34,1,208.020942,1000.014744,1320.221933,27473.784637,CNAF
Job80,1,523.014330,1000.014744,2720.215563,27475.968228,CNAF
Job132,1,863.534405,1000.021239,1113.320348,28115.075119,PIC
Job123,1,808.686555,1000.016909,1144.976941,28139.000044,GRIDKA
Job152,1,989.598547,1000.023404,5808.214910,28704.949966,RAL
Job125,1,832.777884,1000.019074,1239.372509,28870.415765,IN2P3
Job192,1,1260.098252,2000.024486,2970.235230,29627.549236,RAL
Job210,1,1381.816793,7000.024486,7021.679694,29681.433814,IN2P3
Job175,1,1103.413341,2000.024486,2978.675140,29838.794597,RAL
Job124,1,822.398155,1000.016909,2317.070403,30228.332232,GRIDKA
Job29,1,192.262949,1000.014744,1547.931017,31159.075448,CNAF
Job1,1,25.853828,1000.012165,1305.094204,31171.734284,RRCKI
Job108,1,743.038355,1000.016909,2316.154051,31359.967093,GRIDKA
Job216,1,1413.406998,8000.038558,8043.354386,31720.055858,RAL
Job229,1,1501.254075,10000.056960,10227.274229,31824.876096,RAL
Job38,1,226.193733,1000.014744,2637.007895,32046.557232,CNAF
Job197,1,1314.847715,2000.024486,2305.853866,32626.241398,RAL
Job104,1,715.567081,1000.016909,2316.154051,32949.131554,GRIDKA
Job159,1,1021.228859,2000.024486,2351.570612,33058.415175,RAL
Job201,1,1342.096005,2000.026651,2551.355339,33830.672276,SARA
Job23,1,170.292962,1000.014744,1320.221933,33860.971861,CNAF
Job92,1,638.543331,1000.014744,2713.888375,33871.880030,CNAF
Job52,1,335.370855,1000.013454,1581.837805,33959.289467,CERN
Job180,1,1175.065073,2000.026651,2523.439369,34175.987724,SARA
Job60,1,384.219941,1000.016909,2261.235739,34224.522494,GRIDKA
Job214,1,1405.321736,2000.026651,2236.587222,34294.736522,SARA
Job151,1,988.522385,1000.019074,1239.372509,34342.898545,IN2P3
Job101,1,692.822027,1000.016909,1296.980385,34388.497843,GRIDKA
Job145,1,948.971990,1000.019074,1184.014157,35018.660020,IN2P3
Job28,1,179.471054,1000.014744,1458.352366,35212.576871,CNAF
Job179,1,1165.381879,2000.024486,2378.224547,35756.976776,RAL
Job161,1,1032.276380,2000.024486,2351.570612,36025.224223,RAL
Job63,1,402.051597,1000.013454,1171.216862,36533.442315,CERN
Job211,1,1388.448048,8000.013868,8227.219437,36942.288853,CERN
Job72,1,461.182184,1000.013454,1591.581563,36958.000142,CERN
Job76,1,483.906413,1000.013454,1541.738663,37130.375802,CERN
Job126,1,840.938451,1000.021239,1045.225427,37621.123505,PIC
Job153,1,995.756058,1000.023404,3211.293563,38132.704746,RAL
Job227,1,1482.854442,9000.045053,9223.036954,38197.055927,RAL
Job46,1,318.826060,1000.016909,1209.462176,38449.891266,GRIDKA
Job32,1,198.998229,1000.014744,2720.215563,38454.591334,CNAF
Job271,1,1924.585497,32000.069950,32227.276394,38465.133582,RAL
Job54,1,354.489711,1000.014744,1320.221933,38824.954337,CNAF
Job206,1,1367.042592,6000.015826,6014.397676,39144.101143,CNAF
Job39,1,227.419035,1000.014744,1458.352366,39719.352698,CNAF
Job240,1,1589.193232,23000.021337,23038.015084,39755.800285,CNAF
Job276,1,1968.028754,34000.016909,34191.958658,39804.816052,CERN
Job106,1,725.643140,1000.016909,2316.154051,40169.147963,GRIDKA
Job223,1,1464.056125,8000.018090,8195.419307,40295.607291,CNAF
Job16,1,129.408496,1000.012165,1106.316346,40615.313478,RRCKI
Job88,1,607.405713,1000.016909,1209.462176,41504.286338,GRIDKA
Job290,1,2076.185546,37000.074280,37223.119533,41815.367933,RAL
Job102,1,711.273047,1000.019074,1200.231155,41825.494411,IN2P3
Job140,1,910.522914,1000.019074,1261.584121,42229.659862,IN2P3
Job142,1,930.059483,1000.019074,1133.828418,43022.943974,IN2P3
Job112,1,759.474929,1000.016909,1144.976941,43421.779866,GRIDKA
Job278,1,1972.284280,34000.036393,34027.060340,45167.825060,SARA
Job255,1,1769.601662,27000.024585,27038.018332,45410.652227,CNAF
Job241,1,1601.574573,23000.021337,23210.900304,45976.250031,CNAF
Job154,1,999.035649,1000.021239,1113.320348,46101.920760,PIC
Job302,1,2145.790335,40000.032162,40384.204763,46182.604270,CNAF
Job300,1,2127.422281,40000.017530,40207.105333,46456.786190,CERN
Job147,1,958.778502,1000.019074,1229.668968,47387.503417,IN2P3
Job254,1,1746.578997,27000.024585,27038.018332,48246.444054,CNAF
Job258,1,1783.143605,29000.021780,29027.045727,48599.718713,GRIDKA
Job131,1,863.506786,1000.023404,1028.786021,49100.016937,RAL
Job219,1,1451.448492,2000.026651,2236.587222,49180.137557,SARA
Job217,1,1430.546307,2000.026651,2236.587222,49240.131330,SARA
Job242,1,1609.100404,23000.033146,23019.030561,49514.154117,SARA
Job207,1,1370.969179,4000.020156,4021.672116,49738.658034,IN2P3
Job186,1,1209.777164,4000.013661,4207.041143,50180.684871,CERN
Job149,1,982.762101,1000.021239,1113.320348,50394.297744,PIC
Job228,1,1497.950434,20000.019615,20193.133068,51248.705199,GRIDKA
Job238,1,1566.192745,23000.014330,23017.986563,51799.393202,RRCKI
Job213,1,1404.146738,2000.026651,2161.720358,52195.803765,SARA
Job272,1,1936.663624,33000.025027,33170.475048,52529.865239,GRIDKA
Job246,1,1660.352085,24000.027734,24027.051680,54161.580100,IN2P3
Job113,1,765.154263,1000.021239,1116.833311,54277.565418,PIC
Job221,1,1456.309570,7000.016909,7204.907026,54380.163442,CNAF
Job2,1,31.840772,1000.012165,1094.695964,54726.219617,RRCKI
Job250,1,1690.449507,25000.065620,25223.052109,55291.254799,RAL
Job171,1,1093.672812,2000.024486,2254.645427,55403.717672,RAL
Job136,1,884.822905,1000.021239,1115.097050,55946.564637,PIC
Job233,1,1528.747255,20000.063455,20019.066282,56757.844217,RAL
Job247,1,1667.120643,25000.020698,25207.049055,57598.459556,GRIDKA
Job245,1,1656.906098,24000.022420,24191.654824,58301.582717,CNAF
Job289,1,2073.379064,37000.017116,37045.205770,58417.848585,CERN
Job266,1,1851.631342,32000.017577,32012.268731,58442.389156,RRCKI
Job265,1,1823.611700,31000.022862,31192.042281,58670.390847,GRIDKA
Job163,1,1039.894505,2000.024486,2351.570612,59055.553170,RAL
Job222,1,1457.264305,8000.038558,8248.908869,60416.266045,RAL
Job117,1,784.978128,1000.021239,1045.225427,62166.451322,PIC
Job293,1,2093.831741,37000.017116,37214.518505,62650.643929,CERN
Job8,1,63.519921,1000.012165,1098.370266,62679.895125,RRCKI
Job282,1,2003.052592,35000.026110,35054.072921,63080.231234,GRIDKA
