JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job28,1,145.495614,1000.013454,1322.653671,3797.160644,CERN
Job112,1,507.075071,1000.016909,1187.491604,6802.782127,GRIDKA
Job155,1,782.401282,1000.023404,1200.339711,7287.247473,RAL
Job12,1,43.902044,1000.012165,1067.057609,7306.860209,RRCKI
Job212,1,1081.378794,2000.026651,2043.594313,7447.661679,SARA
Job4,1,19.456275,1000.012165,1066.368379,7489.126678,RRCKI
Job178,1,902.387015,1000.023404,1567.814812,7612.332060,RAL
Job126,1,609.335941,1000.019074,2380.223860,7636.822965,IN2P3
Job116,1,540.866320,1000.016909,1139.123855,7867.178945,GRIDKA
Job194,1,970.856404,1000.023404,1108.989112,8357.720286,RAL
Job209,1,1059.608426,2000.026651,2043.536501,8568.557397,SARA
Job102,1,482.643493,1000.016909,1153.504368,8882.232013,GRIDKA
Job138,1,681.041047,1000.019074,1199.085551,8954.792570,IN2P3
Job17,1,65.578087,1000.013454,4598.302283,10587.902330,CERN
Job179,1,903.824976,1000.023404,1169.525144,13813.670153,RAL
Job216,1,1092.585665,8000.023299,8018.320731,14870.768628,RRCKI
Job115,1,528.272275,1000.016909,1182.658107,17279.669785,GRIDKA
Job191,1,951.541457,1000.023404,2775.542289,17602.330921,RAL
Job101,1,479.359194,1000.016909,1084.591069,18206.147155,GRIDKA
Job32,1,165.426408,1000.013454,4524.760876,18756.270817,CERN
Job90,1,419.831306,1000.014744,1285.217535,18759.518819,CNAF
Job85,1,407.940578,1000.014744,1288.039028,19700.400406,CNAF
Job52,1,247.223209,1000.013454,1575.465855,20137.904887,CERN
Job166,1,837.630364,1000.023404,1169.525144,20776.347333,RAL
Job114,1,521.111755,1000.016909,1957.171839,20878.488809,GRIDKA
Job31,1,162.938348,1000.013454,4524.760876,21401.993925,CERN
Job200,1,983.362002,1000.025569,1047.495711,22168.564692,SARA
Job196,1,975.265191,1000.023404,1580.003852,22220.169302,RAL
Job123,1,584.242442,1000.019074,1247.232029,22532.389269,IN2P3
Job1,1,5.859854,1000.012165,1091.613908,22731.657097,RRCKI
Job98,1,466.479141,1000.016909,1979.374440,22850.545160,GRIDKA
Job65,1,304.966556,1000.013454,4955.203025,23442.260173,CERN
Job135,1,664.399060,1000.019074,2595.722660,25328.566458,IN2P3
Job230,1,1165.484502,18000.053402,18199.224998,25434.138175,GRIDKA
Job29,1,147.168730,1000.013454,4524.760876,26353.315801,CERN
Job122,1,581.611947,1000.019074,2614.382838,26465.518696,IN2P3
Job88,1,419.194012,1000.014744,1233.837917,26840.051623,CNAF
Job198,1,976.888059,1000.025569,1260.394312,27131.970777,SARA
Job224,1,1118.395279,9000.052320,9019.016203,27348.067564,GRIDKA
Job205,1,1034.455367,2000.026651,2407.263663,27501.742817,SARA
Job176,1,886.427489,1000.023404,8390.106094,28030.674103,RAL
Job19,1,80.996739,1000.013454,5133.725796,28408.320736,CERN
Job160,1,819.238426,1000.023404,1200.339711,28496.914541,RAL
Job207,1,1039.129611,2000.026651,2407.263663,28632.617431,SARA
Job240,1,1231.063843,23000.033041,23174.230183,28647.722316,RRCKI
Job174,1,878.242776,1000.023404,8390.106094,28890.458297,RAL
Job72,1,338.169112,1000.014744,2174.816618,28964.101781,CNAF
Job76,1,348.388773,1000.014744,2174.816618,28996.564570,CNAF
Job45,1,204.740190,1000.013454,4756.782463,29017.606680,CERN
Job82,1,384.464742,1000.014744,7286.832858,29021.031849,CNAF
Job120,1,574.010938,1000.019074,1339.223293,29158.173854,IN2P3
Job9,1,31.399925,1000.012165,1403.673697,29184.366110,RRCKI
Job140,1,684.061042,1000.019074,2595.722660,29331.316912,IN2P3
Job40,1,191.230569,1000.013454,4756.782463,29503.470810,CERN
Job150,1,734.996973,1000.021239,1068.763756,30487.969447,PIC
Job172,1,868.001239,1000.023404,8390.106094,30616.665250,RAL
Job33,1,167.642960,1000.013454,4955.203025,30880.991933,CERN
Job127,1,629.334827,1000.019074,1267.214875,31855.764346,IN2P3
Job143,1,710.943287,1000.021239,1242.452578,32147.804603,PIC
Job133,1,661.269270,1000.019074,2491.434330,32314.916791,IN2P3
Job24,1,114.713610,1000.013454,4756.782463,32399.239197,CERN
Job0,1,2.420877,1000.012165,1403.673697,32734.919917,RRCKI
Job125,1,598.467205,1000.019074,2614.382838,33084.682250,IN2P3
Job38,1,184.898272,1000.013454,4871.068806,33655.804651,CERN
Job93,1,444.656172,1000.014744,1313.796985,33693.765877,CNAF
Job259,1,1333.151972,29000.075760,29024.136269,34238.104403,RAL
Job257,1,1319.725138,29000.034124,29012.855330,34858.819629,RRCKI
Job18,1,76.943588,1000.013454,4549.825852,35096.892143,CERN
Job265,1,1357.632405,30000.035206,30016.416079,35846.806404,RRCKI
Job35,1,180.668047,1000.013454,4258.074953,35898.830167,CERN
Job80,1,376.870469,1000.014744,1979.699407,36397.242781,CNAF
Job263,1,1344.747864,30000.015318,30016.395315,36601.164233,CERN
Job267,1,1359.404004,30000.045825,30221.225126,37292.682234,IN2P3
Job86,1,409.792411,1000.014744,2035.843812,37997.014554,CNAF
