JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job44,1,200.398361,1000.013454,1000.013661,63764.139682,CERN
Job163,1,870.016658,1000.023404,1000.024486,65402.801893,RAL
Job172,1,925.116049,1000.023404,47403.477821,68949.084749,RAL
Job88,1,448.553238,1000.013454,1000.013661,69816.820163,CERN
Job180,1,968.921793,1000.023404,47403.477821,70319.902850,RAL
Job179,1,963.409796,1000.023404,9466.462100,74104.743499,RAL
Job100,1,513.241746,1000.013454,1000.013661,74964.542150,CERN
Job15,1,73.572340,1000.012165,1000.013247,75727.102511,RRCKI
Job161,1,846.933924,1000.023404,1000.024486,76245.639362,RAL
Job64,1,304.054709,1000.013454,1000.013661,76320.719902,CERN
Job40,1,186.082883,1000.013454,1000.013661,77535.451576,CERN
Job132,1,725.506569,1000.019074,1000.020156,77642.037935,IN2P3
Job128,1,714.347651,1000.019074,1000.020156,78039.151909,IN2P3
Job29,1,130.366279,1000.013454,1000.013661,78170.537682,CERN
Job49,1,230.240624,1000.013454,1000.013661,78945.842497,CERN
Job12,1,67.963018,1000.012165,1000.013247,79171.803041,RRCKI
Job187,1,1016.547788,2000.024486,2000.025569,80911.080070,RAL
Job101,1,530.366939,1000.014744,1000.015826,81497.267834,CNAF
Job104,1,552.970969,1000.014744,1000.015826,81611.730749,CNAF
Job174,1,940.750313,1000.023404,1000.024486,81642.012754,RAL
Job1,1,4.051969,1000.012165,1000.013247,81990.421278,RRCKI
Job125,1,705.018007,1000.016909,1000.017991,82863.292372,GRIDKA
Job185,1,995.003733,1000.023404,1000.024486,83135.524650,RAL
Job26,1,121.040428,1000.013454,1000.013661,83169.616670,CERN
Job160,1,844.958270,1000.023404,1000.024486,83606.026970,RAL
Job109,1,581.086325,1000.014744,1000.015826,83611.247764,CNAF
Job153,1,822.570830,1000.021239,1000.022321,83873.042029,PIC
Job31,1,139.631440,1000.013454,1000.013661,83941.950984,CERN
Job143,1,778.158558,1000.019074,1000.020156,83968.465728,IN2P3
Job48,1,222.747089,1000.013454,1000.013661,84343.901328,CERN
Job178,1,949.231052,1000.023404,1000.024486,84616.630327,RAL
Job92,1,466.933330,1000.013454,1000.013661,84709.149799,CERN
Job55,1,261.285774,1000.013454,1000.013661,84793.616869,CERN
Job96,1,501.701454,1000.013454,1000.013661,85478.893032,CERN
Job189,1,1020.866150,2000.024486,2000.025569,85515.657996,RAL
Job66,1,311.717794,1000.013454,1000.013661,86489.482165,CERN
Job152,1,822.126159,1000.021239,1000.022321,87039.934952,PIC
Job74,1,367.458450,1000.013454,1000.013661,87490.010444,CERN
Job166,1,896.827461,1000.023404,1000.024486,87719.454702,RAL
Job38,1,170.556928,1000.013454,1000.013661,87911.410322,CERN
Job120,1,681.364596,1000.016909,1000.017991,87988.678437,GRIDKA
Job72,1,342.593764,1000.013454,1000.013661,88176.543625,CERN
Job3,1,30.472556,1000.012165,1000.013247,88419.679976,RRCKI
Job30,1,135.732439,1000.013454,1000.013661,88679.898856,CERN
Job127,1,713.516760,1000.016909,1000.017991,88935.285954,GRIDKA
Job142,1,775.779571,1000.019074,1000.020156,89074.250487,IN2P3
Job119,1,667.570769,1000.016909,1000.017991,89124.565235,GRIDKA
Job145,1,782.938091,1000.019074,1000.020156,89716.818809,IN2P3
Job79,1,414.769238,1000.013454,1000.013661,89856.234111,CERN
Job7,1,48.951767,1000.012165,1000.013247,90127.606841,RRCKI
Job157,1,828.686192,1000.021239,1000.022321,90151.962544,PIC
Job236,1,87631.605591,88000.114241,88078.765950,90177.083105,IN2P3
Job182,1,979.168744,1000.023404,1000.024486,90344.336872,RAL
Job162,1,859.486679,1000.023404,1000.024486,90371.590501,RAL
Job140,1,771.440135,1000.019074,1000.020156,90375.826941,IN2P3
Job70,1,334.143405,1000.013454,1000.013661,90396.307228,CERN
Job255,1,87737.322256,88000.112076,88148.553199,90480.193202,CNAF
Job13,1,70.273759,1000.012165,1000.013247,90693.657561,RRCKI
Job146,1,786.170459,1000.019074,1000.020156,90815.031023,IN2P3
Job181,1,972.033526,1000.023404,1000.024486,91022.839900,RAL
Job50,1,230.379153,1000.013454,1000.013661,91354.905809,CERN
Job76,1,375.588707,1000.013454,1000.013661,91420.978799,CERN
Job298,1,87970.043079,88000.195517,89271.469056,91608.516537,RAL
Job27,1,125.025101,1000.013454,1000.013661,91684.863999,CERN
Job319,1,88071.107851,89000.199847,89274.639754,91800.821480,RAL
Job191,1,1045.102069,2000.024486,2000.025569,92167.725726,RAL
Job42,1,199.470544,1000.013454,1000.013661,92221.207055,CERN
Job148,1,804.132417,1000.019074,1000.020156,92272.189066,IN2P3
Job155,1,824.172224,1000.021239,1000.022321,92717.268658,PIC
Job249,1,87716.465165,88000.109551,88059.812825,93315.626718,PIC
Job217,1,87568.238317,88000.092746,88091.482440,93392.426326,CERN
Job262,1,87780.445889,88000.114241,88078.765950,93405.102795,IN2P3
Job290,1,87931.032335,88000.195517,88091.590417,93637.664637,RAL
Job344,1,88238.182194,89000.205259,90522.335814,93645.726934,SARA
Job194,1,87466.890054,88000.092746,88112.052322,94836.267466,CERN
Job241,1,87678.058620,88000.102695,88336.055306,94925.894427,GRIDKA
Job243,1,87683.974774,88000.102695,88172.948088,94971.007757,GRIDKA
Job134,1,743.329792,1000.019074,1000.020156,95022.247503,IN2P3
Job65,1,305.410224,1000.013454,1000.013661,95032.408912,CERN
Job24,1,114.544916,1000.013454,1000.013661,95564.134605,CERN
Job240,1,87671.964701,88000.109551,88048.163748,95614.904960,PIC
Job310,1,88018.056076,90000.094035,90034.363875,95630.804340,CERN
Job138,1,762.953484,1000.019074,1000.020156,95961.341529,IN2P3
Job95,1,494.825280,1000.013454,1000.013661,96370.964961,CERN
Job329,1,88140.910539,89000.205259,90522.335814,96777.658378,SARA
Job169,1,915.888814,1000.023404,1000.024486,96955.173538,RAL
Job141,1,773.020408,1000.019074,1000.020156,97587.511672,IN2P3
Job39,1,179.458841,1000.013454,1000.013661,97602.292689,CERN
Job311,1,88024.901457,91000.093621,91366.556982,97740.677875,RRCKI
Job354,1,88315.964312,92000.213919,92021.561428,97917.167427,RAL
Job285,1,87896.155215,88000.195517,91904.527263,97942.164777,RAL
Job350,1,88295.072712,91000.116406,91014.616653,98504.848020,IN2P3
Job25,1,117.226933,1000.013454,1000.013661,98795.095345,CERN
Job150,1,808.206457,1000.023404,97425.326068,98998.236846,RAL
Job34,1,146.057163,1000.013454,1000.013661,100342.258888,CERN
Job21,1,109.716756,1000.012165,1000.013247,100962.358399,RRCKI
Job177,1,949.135545,1000.023404,1000.024486,101533.894962,RAL
Job114,1,628.522770,1000.014744,1000.015826,101907.301771,CNAF
Job149,1,807.255328,1000.021239,1000.022321,102045.418999,PIC
Job35,1,153.177054,1000.013454,1000.013661,102232.689801,CERN
Job186,1,1005.049425,2000.024486,2000.025569,102246.844234,RAL
Job136,1,754.444198,1000.023404,97425.326068,102383.961778,RAL
Job67,1,315.208747,1000.013454,1000.013661,102930.767528,CERN
Job58,1,276.295650,1000.013454,1000.013661,103027.462004,CERN
Job86,1,440.046604,1000.013454,1000.013661,103863.873440,CERN
Job130,1,718.212708,1000.019074,1000.020156,104098.567007,IN2P3
Job219,1,87574.182930,88000.092746,88091.482440,104118.631447,CERN
Job4,1,30.536738,1000.012165,1000.013247,104328.269837,RRCKI
Job9,1,64.427207,1000.012165,1000.013247,105006.616488,RRCKI
Job53,1,254.706016,1000.013454,1000.013661,105386.976937,CERN
Job22,1,112.760899,1000.012165,1000.013247,105460.893547,RRCKI
Job113,1,607.123855,1000.014744,1000.015826,105546.481720,CNAF
Job117,1,654.321411,1000.014744,1000.015826,105607.771346,CNAF
Job19,1,107.223958,1000.012165,1000.013247,106392.549576,RRCKI
Job324,1,88115.577010,89000.205259,90330.294034,106585.310759,SARA
Job390,1,88467.739990,102000.250723,102011.413822,106807.242990,RAL
Job16,1,74.330206,1000.012165,1000.013247,106925.914066,RRCKI
Job274,1,87849.508010,88000.112076,88197.777698,107299.926609,CNAF
Job93,1,481.317561,1000.013454,1000.013661,107566.464544,CERN
Job223,1,87585.836930,88000.092746,88141.943287,107614.691457,CERN
Job332,1,88159.658645,91000.094911,91183.520744,107684.313675,CERN
Job293,1,87937.613540,88000.195517,88121.172207,107760.567970,RAL
