JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job55,1,220.768052,1000.013454,2028.074935,6718.361171,CERN
Job160,1,545.184149,1000.023404,1026.872228,6824.299355,RAL
Job134,1,496.552806,1000.019074,1039.223750,8029.022075,IN2P3
Job64,1,253.764066,1000.013454,5297.699296,12618.629756,CERN
Job163,1,556.778904,1000.023404,15576.700855,17638.641012,RAL
Job21,1,85.665120,1000.013454,1233.978854,17822.340682,CERN
Job30,1,125.763412,1000.013454,1222.878645,18024.314520,CERN
Job217,1,808.983384,13000.013868,13012.076757,18534.459677,CERN
Job25,1,109.279207,1000.013454,1275.171831,18680.177734,CERN
Job36,1,158.320389,1000.013454,1082.505491,19022.239582,CERN
Job126,1,467.033476,1000.019074,1024.731860,20406.787031,IN2P3
Job145,1,510.895017,1000.021239,1227.622850,20904.831236,PIC
Job100,1,382.375787,1000.016909,15576.442419,21338.322761,GRIDKA
Job113,1,417.863194,1000.016909,1050.257819,21892.225562,GRIDKA
Job6,1,25.548466,1000.012165,4656.930825,22238.355567,RRCKI
Job147,1,518.221030,1000.021239,1030.911950,22619.069662,PIC
Job83,1,340.666064,1000.014744,4657.287814,23197.538645,CNAF
Job80,1,329.990247,1000.014744,1402.465562,23946.180894,CNAF
Job65,1,254.591767,1000.013454,18710.705723,24496.798124,CERN
Job26,1,113.734289,1000.013454,22643.848662,24807.653063,CERN
Job52,1,219.572623,1000.013454,1997.016787,25521.389203,CERN
Job39,1,174.951826,1000.013454,1233.978854,25691.758134,CERN
Job144,1,510.893477,1000.021239,1063.661766,26426.771918,PIC
Job51,1,215.977460,1000.013454,2064.935441,26610.257971,CERN
Job124,1,465.521932,1000.019074,1024.731860,26821.987031,IN2P3
Job133,1,488.145475,1000.019074,1050.919793,26859.365605,IN2P3
Job66,1,256.716528,1000.013454,2026.484365,27413.604573,CERN
Job142,1,507.247033,1000.021239,1030.911950,27555.911388,PIC
Job4,1,21.758883,1000.012165,1358.602195,27656.935841,RRCKI
Job75,1,296.469206,1000.014744,1476.116116,29073.664543,CNAF
Job62,1,250.193193,1000.013454,1997.016787,29772.939874,CERN
Job18,1,74.916797,1000.013454,24332.954877,29952.746473,CERN
Job101,1,394.450062,1000.016909,27650.088009,30096.771871,GRIDKA
Job224,1,846.032917,21000.025569,24247.107660,31219.835088,IN2P3
Job98,1,374.026703,1000.016909,1196.415634,31283.833881,GRIDKA
Job40,1,175.822988,1000.013454,24746.827480,32431.807859,CERN
Job143,1,507.863711,1000.021239,1063.661766,32509.044392,PIC
Job57,1,228.215432,1000.013454,1222.878645,32560.803190,CERN
Job9,1,30.157504,1000.012165,1432.252750,34230.371212,RRCKI
Job15,1,53.649462,1000.012165,28014.631866,34695.996128,RRCKI
Job106,1,402.293005,1000.016909,7263.961864,34838.127133,GRIDKA
Job210,1,780.178726,1000.025569,20228.173975,35414.202099,SARA
Job47,1,205.644606,1000.013454,1233.978854,39520.142794,CERN
Job148,1,518.299444,1000.021239,24666.457759,40337.304352,PIC
Job158,1,543.743943,1000.023404,22031.760623,42126.581351,RAL
Job229,1,854.881713,23000.033507,23181.090565,44157.269770,PIC
