JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job52,1,264.070470,1000.013454,1091.400070,3800.964509,CERN,jobInfo->type
Job8,1,20.397253,1000.012165,1039.684462,4255.854315,RRCKI,jobInfo->type
Job134,1,805.381661,1000.019074,1035.725748,5818.860397,IN2P3,jobInfo->type
Job38,1,186.959324,1000.013454,1169.132639,6544.057605,CERN,jobInfo->type
Job127,1,752.994683,1000.019074,1030.022071,6696.340177,IN2P3,jobInfo->type
Job129,1,775.118839,1000.019074,1034.930628,6991.622041,IN2P3,jobInfo->type
Job132,1,794.690602,1000.019074,1035.036098,7008.768376,IN2P3,jobInfo->type
Job205,1,1245.889053,2000.030981,2016.809135,7159.230663,SARA,jobInfo->type
Job110,1,656.208133,1000.016909,1019.677580,7337.465406,GRIDKA,jobInfo->type
Job149,1,890.356197,1000.021239,1015.205910,7338.991316,PIC,jobInfo->type
Job14,1,57.183756,1000.012165,1039.684462,7594.692172,RRCKI,jobInfo->type
Job37,1,172.598854,1000.013454,1091.400070,8783.733433,CERN,jobInfo->type
Job192,1,1197.289465,2000.026651,2034.983086,8931.084880,RAL,jobInfo->type
Job176,1,1108.170143,2000.026651,2043.631751,9848.612105,RAL,jobInfo->type
Job214,1,1278.036883,4000.013661,4298.613771,10133.667651,CERN,jobInfo->type
Job69,1,381.710683,1000.014744,3864.623565,11131.961197,CNAF,jobInfo->type
Job223,1,1314.320388,8000.034680,8002.356432,12806.263134,IN2P3,jobInfo->type
Job108,1,609.784351,1000.016909,1029.352299,15364.439299,GRIDKA,jobInfo->type
Job179,1,1139.543519,2000.026651,2034.695701,17072.675048,RAL,jobInfo->type
Job218,1,1299.724061,7000.026651,7022.263238,17927.952340,IN2P3,jobInfo->type
Job145,1,872.906824,1000.021239,1867.151817,18068.180699,PIC,jobInfo->type
Job36,1,171.089397,1000.013454,1078.967592,18719.020070,CERN,jobInfo->type
Job197,1,1211.008697,2000.030981,2036.685940,18906.038095,SARA,jobInfo->type
Job43,1,207.963461,1000.013454,2549.796122,18914.272063,CERN,jobInfo->type
Job5,1,9.916239,1000.012165,1022.289538,19251.781982,RRCKI,jobInfo->type
Job58,1,316.268240,1000.013454,1292.329513,19308.087280,CERN,jobInfo->type
Job34,1,161.011584,1000.013454,1091.400070,19378.905118,CERN,jobInfo->type
Job28,1,118.845779,1000.013454,1169.132639,19728.035411,CERN,jobInfo->type
Job162,1,1004.803521,2000.026651,2095.246257,19882.834446,RAL,jobInfo->type
Job93,1,532.681179,1000.014744,1090.379233,20211.686012,CNAF,jobInfo->type
Job19,1,69.994874,1000.013454,1169.132639,20423.088819,CERN,jobInfo->type
Job107,1,609.421381,1000.016909,1032.638117,20505.687580,GRIDKA,jobInfo->type
Job164,1,1019.963598,2000.026651,2024.263447,20754.103382,RAL,jobInfo->type
Job1,1,5.013063,1000.012165,1020.439934,21069.448053,RRCKI,jobInfo->type
Job70,1,389.767867,1000.014744,2129.904474,21628.220891,CNAF,jobInfo->type
Job193,1,1200.637994,2000.026651,2101.924119,22178.913045,RAL,jobInfo->type
Job6,1,15.859677,1000.012165,1021.468247,22490.249840,RRCKI,jobInfo->type
Job30,1,132.554083,1000.013454,1097.943195,22513.665569,CERN,jobInfo->type
Job209,1,1250.038347,2000.030981,2105.537828,22726.684691,SARA,jobInfo->type
