JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job52,1,264.070470,1000.013454,1102.240244,3811.804683,CERN,jobInfo->type
Job8,1,20.397253,1000.012165,1052.534021,4268.703874,RRCKI,jobInfo->type
Job134,1,805.381661,1000.019074,1040.337606,5823.472255,IN2P3,jobInfo->type
Job38,1,186.959324,1000.013454,1185.127721,6560.052687,CERN,jobInfo->type
Job127,1,752.994683,1000.019074,1033.559585,6699.877691,IN2P3,jobInfo->type
Job129,1,775.118839,1000.019074,1039.286235,6995.977648,IN2P3,jobInfo->type
Job132,1,794.690602,1000.019074,1039.418072,7013.150351,IN2P3,jobInfo->type
Job205,1,1245.889053,2000.026651,2016.804805,7159.226333,SARA,jobInfo->type
Job149,1,890.356197,1000.021239,1015.205910,7338.991316,PIC,jobInfo->type
Job110,1,656.208133,1000.016909,1029.572981,7347.360807,GRIDKA,jobInfo->type
Job14,1,57.183756,1000.012165,1052.534021,7607.541731,RRCKI,jobInfo->type
Job69,1,381.710683,1000.016909,1047.530427,8314.868058,GRIDKA,jobInfo->type
Job37,1,172.598854,1000.013454,1102.240244,8794.573607,CERN,jobInfo->type
Job192,1,1197.289465,2000.024486,2040.743006,8936.844800,RAL,jobInfo->type
Job176,1,1108.170143,2000.024486,2052.851137,9857.831492,RAL,jobInfo->type
Job214,1,1278.036883,6000.025569,6002.263934,11837.317813,IN2P3,jobInfo->type
Job223,1,1314.320388,8000.034897,8002.356865,12806.263567,SARA,jobInfo->type
Job108,1,609.784351,1000.016909,1045.178478,15380.265478,GRIDKA,jobInfo->type
Job179,1,1139.543519,2000.024486,2040.391758,17078.371105,RAL,jobInfo->type
Job145,1,872.906824,1000.023404,1005.616843,17206.645725,RAL,jobInfo->type
Job43,1,207.963461,1000.014744,1035.123056,17399.598997,CNAF,jobInfo->type
Job218,1,1299.724061,7000.026651,7018.739128,17924.428230,IN2P3,jobInfo->type
Job36,1,171.089397,1000.013454,1088.956481,18729.008959,CERN,jobInfo->type
Job197,1,1211.008697,2000.024486,2052.851137,18922.203292,RAL,jobInfo->type
Job5,1,9.916239,1000.012165,1028.948797,19258.441242,RRCKI,jobInfo->type
Job58,1,316.268240,1000.013454,1339.844115,19355.601882,CERN,jobInfo->type
Job34,1,161.011584,1000.013454,1102.240244,19389.745292,CERN,jobInfo->type
Job28,1,118.845779,1000.013454,1185.127721,19744.030493,CERN,jobInfo->type
Job162,1,1004.803521,2000.024486,2095.241927,19882.830116,RAL,jobInfo->type
Job93,1,532.681179,1000.014744,1095.265585,20216.572363,CNAF,jobInfo->type
Job19,1,69.994874,1000.013454,1185.127721,20439.083901,CERN,jobInfo->type
Job107,1,609.421381,1000.016909,1050.066371,20523.115835,GRIDKA,jobInfo->type
Job17,1,67.377763,1000.012165,1030.908755,20578.435172,RRCKI,jobInfo->type
Job70,1,389.767867,1000.013454,1088.956481,20587.272898,CERN,jobInfo->type
Job164,1,1019.963598,2000.024486,2027.987355,20757.827290,RAL,jobInfo->type
Job1,1,5.013063,1000.012165,1026.277224,21075.285342,RRCKI,jobInfo->type
Job193,1,1200.637994,2000.024486,2101.919789,22178.908715,RAL,jobInfo->type
Job6,1,15.859677,1000.012165,1027.716861,22496.498454,RRCKI,jobInfo->type
Job30,1,132.554083,1000.013454,1109.192314,22524.914688,CERN,jobInfo->type
Job209,1,1250.038347,2000.026651,2121.048642,22742.195505,SARA,jobInfo->type
Job23,1,85.896999,1000.013454,1082.447984,23273.020506,CERN,jobInfo->type
Job207,1,1246.323092,2000.026651,2026.443860,23386.025766,SARA,jobInfo->type
Job200,1,1214.900852,2000.026651,2100.981267,23681.236129,SARA,jobInfo->type
Job97,1,562.585989,1000.014744,1029.981221,23873.403088,CNAF,jobInfo->type
Job60,1,326.667365,1000.013454,1093.529943,24277.216208,CERN,jobInfo->type
Job198,1,1212.181196,2000.024486,2052.851137,24556.078059,RAL,jobInfo->type
Job84,1,470.781556,1000.016909,1085.368140,25544.430354,GRIDKA,jobInfo->type
Job114,1,671.874316,1000.019074,1082.728396,25938.143812,IN2P3,jobInfo->type
Job20,1,77.190017,1000.013454,1185.127721,26074.564399,CERN,jobInfo->type
Job72,1,392.516840,1000.013454,1354.695702,26313.112459,CERN,jobInfo->type
Job150,1,892.267581,1000.021239,1011.550822,26486.814446,PIC,jobInfo->type
Job55,1,294.540713,1000.016909,1041.750798,26566.252671,GRIDKA,jobInfo->type
Job79,1,438.189252,1000.014744,1034.203523,27103.446567,CNAF,jobInfo->type
Job123,1,735.415147,1000.019074,1028.608626,27839.288350,IN2P3,jobInfo->type
Job103,1,574.057131,1000.016909,1043.008979,28373.402497,GRIDKA,jobInfo->type
Job228,1,1335.130126,10000.040723,10022.130435,28398.528448,RAL,jobInfo->type
Job210,1,1262.196217,2000.026651,2020.000652,28524.740391,SARA,jobInfo->type
Job190,1,1194.347578,2000.024486,2040.743006,28737.436913,RAL,jobInfo->type
Job203,1,1228.683866,2000.026651,2016.804805,29105.619382,SARA,jobInfo->type
Job62,1,334.467782,1000.013454,1354.695702,29935.664150,CERN,jobInfo->type
Job144,1,870.549569,1000.021239,1013.516990,30074.490099,PIC,jobInfo->type
