JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job4,1,122.354381,1000.012165,3128.917056,8118.380902,RRCKI,jobInfo->type
Job48,1,945.879122,1000.013454,4605.590517,10271.794078,CERN,jobInfo->type
Job13,1,292.218255,1000.012165,7017.907465,13590.490398,RRCKI,jobInfo->type
Job19,1,465.284369,1000.013454,1011.907940,17408.507357,CERN,jobInfo->type
Job68,1,1209.343144,2000.015826,2794.053028,18048.686884,CNAF,jobInfo->type
Job77,1,1364.957514,2000.015826,2966.218055,19625.670082,CNAF,jobInfo->type
Job27,1,543.776799,1000.013454,4605.590517,21687.428517,CERN,jobInfo->type
Job23,1,512.767622,1000.013454,1017.147571,21925.721268,CERN,jobInfo->type
Job24,1,515.063224,1000.013454,1051.563759,22220.204082,CERN,jobInfo->type
Job12,1,263.550343,1000.012165,2424.640713,23252.252588,RRCKI,jobInfo->type
Job72,1,1317.073896,2000.015826,2003.596275,24345.968986,CNAF,jobInfo->type
Job9,1,164.230840,1000.012165,2481.677872,24470.743810,RRCKI,jobInfo->type
Job31,1,623.206452,1000.013454,4605.590517,26463.915871,CERN,jobInfo->type
Job46,1,930.045250,1000.013454,1949.148773,26524.329472,CERN,jobInfo->type
Job37,1,779.851292,1000.013454,1949.148773,27080.779056,CERN,jobInfo->type
Job20,1,469.161667,1000.013454,3167.189141,28085.935402,CERN,jobInfo->type
Job56,1,1075.796051,2000.013661,2023.293097,29209.168380,CERN,jobInfo->type
Job54,1,1016.296330,2000.013661,23727.171503,30482.263146,CERN,jobInfo->type
Job63,1,1160.405312,2000.013661,4605.898762,30902.765726,CERN,jobInfo->type
Job30,1,620.656024,1000.013454,1017.105379,33453.224516,CERN,jobInfo->type
Job70,1,1280.126614,2000.015826,6185.116872,33980.599177,CNAF,jobInfo->type
Job11,1,255.062141,1000.012165,7017.907465,34162.790494,RRCKI,jobInfo->type
Job35,1,704.342435,1000.013454,3167.189141,34255.090456,CERN,jobInfo->type
Job1,1,46.062769,1000.012165,18314.204441,34318.511844,RRCKI,jobInfo->type
Job36,1,759.509788,1000.013454,3167.189141,36668.964665,CERN,jobInfo->type
Job51,1,978.242710,1000.013454,4605.590517,36752.684146,CERN,jobInfo->type
Job55,1,1041.621218,2000.013661,5080.190578,37894.299552,CERN,jobInfo->type
Job25,1,520.793305,1000.013454,17438.841471,39567.241723,CERN,jobInfo->type
Job50,1,967.079664,1000.013454,4605.590517,40304.875509,CERN,jobInfo->type
Job15,1,384.560625,1000.012165,2481.677872,40532.109167,RRCKI,jobInfo->type
Job44,1,895.950221,1000.013454,22049.646252,42538.444007,CERN,jobInfo->type
Job32,1,623.597559,1000.013454,23671.391896,43766.958811,CERN,jobInfo->type
Job6,1,138.348081,1000.012165,18314.204441,44415.279759,RRCKI,jobInfo->type
Job71,1,1302.559666,2000.015826,22067.800319,44948.907302,CNAF,jobInfo->type
Job57,1,1092.781042,2000.013661,23727.171503,45663.065097,CERN,jobInfo->type
