JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job48,1,945.879122,1000.014744,1013.931853,6680.135414,CNAF,jobInfo->type
Job4,1,122.354381,1000.013454,2035.513392,7024.977238,CERN,jobInfo->type
Job13,1,292.218255,1000.013454,1106.806135,7679.389068,CERN,jobInfo->type
Job68,1,1209.343144,2000.013661,2009.529291,17264.163147,CERN,jobInfo->type
Job19,1,465.284369,1000.013454,1026.181075,17422.780491,CERN,jobInfo->type
Job27,1,543.776799,1000.012165,1006.971261,18088.809261,RRCKI,jobInfo->type
Job77,1,1364.957514,2000.013661,2012.128011,18671.580038,CERN,jobInfo->type
Job12,1,263.550343,1000.013454,1037.875313,21865.487188,CERN,jobInfo->type
Job23,1,512.767622,1000.013454,1037.973760,21946.547457,CERN,jobInfo->type
Job24,1,515.063224,1000.013454,1106.806135,22275.446459,CERN,jobInfo->type
Job31,1,623.206452,1000.012165,1006.971261,22865.296615,RRCKI,jobInfo->type
Job9,1,164.230840,1000.013454,1037.973760,23027.039698,CERN,jobInfo->type
Job72,1,1317.073896,2000.015826,2010.654649,24353.027359,CNAF,jobInfo->type
Job46,1,930.045250,1000.014744,1014.032213,25589.212912,CNAF,jobInfo->type
Job37,1,779.851292,1000.013454,1478.893805,26610.524088,CERN,jobInfo->type
Job20,1,469.161667,1000.013454,2035.513392,26954.259652,CERN,jobInfo->type
Job11,1,255.062141,1000.013454,1106.806135,28251.689164,CERN,jobInfo->type
Job63,1,1160.405312,2000.015826,2010.453929,28307.320893,CNAF,jobInfo->type
Job54,1,1016.296330,2000.015826,22033.520190,28788.611833,CNAF,jobInfo->type
Job56,1,1075.796051,2000.013661,2029.350169,29215.225451,CERN,jobInfo->type
Job70,1,1280.126614,2000.015826,4313.140640,32108.622945,CNAF,jobInfo->type
Job35,1,704.342435,1000.013454,2035.513392,33123.414706,CERN,jobInfo->type
Job51,1,978.242710,1000.014744,1013.931853,33161.025482,CNAF,jobInfo->type
Job30,1,620.656024,1000.013454,1037.875313,33473.994449,CERN,jobInfo->type
Job1,1,46.062769,1000.013454,18037.025972,34041.333375,CERN,jobInfo->type
Job55,1,1041.621218,2000.015826,2026.554279,34840.663254,CNAF,jobInfo->type
Job36,1,759.509788,1000.013454,2035.513392,35537.288915,CERN,jobInfo->type
Job50,1,967.079664,1000.014744,1013.931853,36713.216845,CNAF,jobInfo->type
Job15,1,384.560625,1000.013454,1037.973760,39088.405055,CERN,jobInfo->type
Job25,1,520.793305,1000.013454,18037.025972,40165.426223,CERN,jobInfo->type
Job44,1,895.950221,1000.013454,20346.550103,40835.347857,CERN,jobInfo->type
Job32,1,623.597559,1000.013454,22573.716656,42669.283572,CERN,jobInfo->type
Job71,1,1302.559666,2000.015826,20645.297154,43526.404136,CNAF,jobInfo->type
Job57,1,1092.781042,2000.015826,22033.520190,43969.413784,CNAF,jobInfo->type
Job6,1,138.348081,1000.013454,18037.025972,44138.101290,CERN,jobInfo->type
Job2,1,64.243873,1000.013454,1026.181075,45745.634593,CERN,jobInfo->type
Job64,1,1163.378233,2000.013661,2009.529291,46130.579326,CERN,jobInfo->type
Job43,1,891.073442,1000.013454,22573.716656,46845.098660,CERN,jobInfo->type
Job41,1,869.345703,1000.013454,20346.550103,48544.513751,CERN,jobInfo->type
Job0,1,21.147972,1000.013454,18037.025972,49725.541789,CERN,jobInfo->type
Job42,1,882.645912,1000.013454,20346.550103,50390.335724,CERN,jobInfo->type
Job22,1,503.900780,1000.013454,22573.716656,51676.197291,CERN,jobInfo->type
