JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job56,1,331.343432,1000.013454,1032.906772,3666.514896,CERN,jobInfo->type
Job43,1,227.471476,1000.016909,1036.068053,6882.071497,GRIDKA,jobInfo->type
Job122,1,802.444270,1000.019074,1025.254885,7100.177060,IN2P3,jobInfo->type
Job68,1,403.742517,1000.013454,1040.656054,7432.595289,CERN,jobInfo->type
Job108,1,708.307896,1000.016909,1041.142875,7465.711592,GRIDKA,jobInfo->type
Job39,1,205.806992,1000.014744,1044.525332,7526.390950,CNAF,jobInfo->type
Job19,1,129.178273,1000.016909,1036.068053,8031.692862,GRIDKA,jobInfo->type
Job121,1,795.757701,1000.016909,1213.174010,8436.657926,GRIDKA,jobInfo->type
Job156,1,1116.938883,2000.026651,2209.296492,8505.677478,SARA,jobInfo->type
Job179,1,1293.019575,2000.026651,2186.794246,8610.524906,SARA,jobInfo->type
Job99,1,641.761247,1000.014744,1055.848571,16923.530484,CNAF,jobInfo->type
Job54,1,311.856553,1000.016909,1036.068053,17457.723830,GRIDKA,jobInfo->type
Job96,1,628.446229,1000.019074,1009.730632,17502.314785,IN2P3,jobInfo->type
Job105,1,665.961725,1000.016909,1215.668510,17727.332485,GRIDKA,jobInfo->type
Job183,1,1369.214120,2000.024486,2054.220279,18349.689464,RAL,jobInfo->type
Job98,1,637.150617,1000.014744,1072.410182,18793.934600,CNAF,jobInfo->type
Job137,1,895.882339,1000.019074,1121.290387,19270.707170,IN2P3,jobInfo->type
Job41,1,226.237879,1000.013454,1035.572312,19474.921572,CERN,jobInfo->type
Job219,1,1759.510832,2000.026651,2036.160064,19548.554080,SARA,jobInfo->type
Job102,1,655.932434,1000.016909,1041.142875,19866.498941,GRIDKA,jobInfo->type
Job132,1,866.458767,1000.019074,1136.246274,20174.597927,IN2P3,jobInfo->type
Job75,1,466.965428,1000.014744,1209.269579,20374.558517,CNAF,jobInfo->type
Job114,1,729.507633,1000.016909,1041.142875,20480.520647,GRIDKA,jobInfo->type
Job44,1,234.090260,1000.014744,1044.525332,20928.959963,CNAF,jobInfo->type
Job168,1,1208.313446,2000.024486,2228.155519,21310.970772,RAL,jobInfo->type
Job106,1,675.786308,1000.014744,1165.842412,22278.188770,CNAF,jobInfo->type
Job159,1,1138.124837,2000.024486,2061.254597,22365.546328,RAL,jobInfo->type
Job224,1,1793.130973,9000.027734,9022.675968,22412.683433,SARA,jobInfo->type
