JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job56,1,331.343432,1000.013454,1013.170906,3646.779029,CERN,jobInfo->type
Job122,1,802.444270,1000.019074,1024.372115,7099.294290,IN2P3,jobInfo->type
Job108,1,708.307896,1000.016909,1028.525354,7453.094071,GRIDKA,jobInfo->type
Job68,1,403.742517,1000.014744,2185.236751,8577.175986,CNAF,jobInfo->type
Job43,1,227.471476,1000.013454,3299.090648,9145.094092,CERN,jobInfo->type
Job39,1,205.806992,1000.013454,3747.927211,10229.792829,CERN,jobInfo->type
Job19,1,129.178273,1000.013454,3299.090648,10294.715457,CERN,jobInfo->type
Job156,1,1116.938883,2000.024486,9920.177295,16216.558280,RAL,jobInfo->type
Job99,1,641.761247,1000.016909,1035.188087,16902.870000,GRIDKA,jobInfo->type
Job105,1,665.961725,1000.016909,1131.402358,17643.066333,GRIDKA,jobInfo->type
Job96,1,628.446229,1000.016909,1559.506269,18052.090423,GRIDKA,jobInfo->type
Job183,1,1369.214120,2000.024486,2043.381337,18338.850522,RAL,jobInfo->type
Job98,1,637.150617,1000.016909,1044.169343,18765.693761,GRIDKA,jobInfo->type
Job179,1,1293.019575,2000.024486,12542.265134,18965.995795,RAL,jobInfo->type
Job137,1,895.882339,1000.019074,1136.189937,19285.606720,IN2P3,jobInfo->type
Job41,1,226.237879,1000.013454,1014.140193,19453.489453,CERN,jobInfo->type
Job54,1,311.856553,1000.013454,3299.090648,19720.746425,CERN,jobInfo->type
Job102,1,655.932434,1000.016909,1028.525354,19853.881420,GRIDKA,jobInfo->type
Job132,1,866.458767,1000.019074,1151.145824,20189.497477,IN2P3,jobInfo->type
Job75,1,466.965428,1000.014744,1111.826796,20277.115734,CNAF,jobInfo->type
Job114,1,729.507633,1000.016909,1028.525354,20467.903126,GRIDKA,jobInfo->type
Job168,1,1208.313446,2000.024486,2158.386586,21241.201840,RAL,jobInfo->type
Job172,1,1220.194579,2000.024486,5169.812130,21446.927032,RAL,jobInfo->type
Job106,1,675.786308,1000.016909,1121.891788,22234.238146,GRIDKA,jobInfo->type
Job159,1,1138.124837,2000.024486,2048.839151,22353.130881,RAL,jobInfo->type
Job190,1,1410.872648,2000.024486,2048.839151,22546.640783,RAL,jobInfo->type
Job74,1,452.723781,1000.014744,1105.877645,22961.907133,CNAF,jobInfo->type
Job44,1,234.090260,1000.013454,3747.927211,23632.361842,CERN,jobInfo->type
Job16,1,121.774634,1000.013454,2545.314583,24244.345423,CERN,jobInfo->type
Job121,1,795.757701,1000.019074,17060.109721,24283.593637,IN2P3,jobInfo->type
Job125,1,832.775831,1000.019074,1024.372115,24515.891651,IN2P3,jobInfo->type
Job160,1,1149.610197,2000.024486,2045.612115,25682.435836,RAL,jobInfo->type
Job10,1,80.410701,1000.012165,1063.431418,25742.894066,RRCKI,jobInfo->type
Job62,1,374.033411,1000.013454,2840.843935,26538.740263,CERN,jobInfo->type
Job166,1,1171.672735,2000.024486,2158.386586,26672.627980,RAL,jobInfo->type
Job49,1,270.964185,1000.013454,3759.353024,26849.379812,CERN,jobInfo->type
Job164,1,1160.589093,2000.024486,2048.839151,26995.790874,RAL,jobInfo->type
Job35,1,180.623589,1000.013454,3747.927211,27077.849218,CERN,jobInfo->type
Job120,1,790.033542,1000.019074,1148.902793,27618.548745,IN2P3,jobInfo->type
Job128,1,843.410322,1000.019074,1024.372115,27795.054640,IN2P3,jobInfo->type
Job217,1,1757.433047,9000.015826,9023.034659,28924.064719,CNAF,jobInfo->type
Job219,1,1759.510832,11000.014075,11697.116342,29209.510358,CERN,jobInfo->type
Job42,1,226.286886,1000.013454,1041.383542,29655.931146,CERN,jobInfo->type
Job104,1,660.339278,1000.016909,1123.298357,29780.958697,GRIDKA,jobInfo->type
Job28,1,156.382443,1000.013454,3747.927211,30114.588616,CERN,jobInfo->type
Job33,1,168.323657,1000.013454,4702.255451,30502.765878,CERN,jobInfo->type
Job192,1,1492.308214,2000.024486,2048.839151,30508.139195,RAL,jobInfo->type
