JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job191,1,531.938708,1000.025569,1599.743349,3440.359838,SARA
Job153,1,449.031195,1000.023404,1226.078331,5833.632973,RAL
Job174,1,484.814459,1000.019074,1242.224694,6324.064143,IN2P3
Job113,1,334.261252,1000.025569,1258.779902,6572.727441,SARA
Job171,1,481.867799,1000.023404,1226.078331,6750.333415,RAL
Job123,1,382.668782,1000.019074,1180.333749,6820.929625,IN2P3
Job152,1,447.805813,1000.025569,1258.779902,6976.165460,SARA
Job108,1,323.972137,1000.023404,1226.078331,7207.031683,RAL
Job27,1,76.060245,1000.016909,1281.938011,7328.053895,GRIDKA
Job196,1,547.741262,1000.023404,1338.407994,7524.645365,RAL
Job54,1,157.460909,1000.021239,1193.551934,7543.083124,PIC
Job211,1,571.730172,1000.023404,1421.894192,7663.149947,RAL
Job47,1,135.179366,1000.025569,2386.799587,8096.902693,SARA
Job138,1,422.787164,1000.016909,2387.423027,9115.285227,GRIDKA
Job232,1,610.774944,7000.020156,7205.321054,9806.509613,IN2P3
Job30,1,90.782491,1000.016909,1112.040185,15655.280499,GRIDKA
Job70,1,211.773595,1000.016909,1282.516970,16422.667947,GRIDKA
Job88,1,263.925924,1000.023404,1380.540453,17847.052690,RAL
Job197,1,548.218075,1000.025569,1258.779902,19350.021172,SARA
Job166,1,473.048711,1000.016909,1270.758634,19372.308891,GRIDKA
Job134,1,408.788997,1000.023404,1806.630667,19712.698598,RAL
Job125,1,389.257807,1000.023404,1226.078331,19752.482626,RAL
Job189,1,526.761769,1000.019074,1779.293363,19947.907888,IN2P3
Job157,1,455.515857,1000.023404,1425.409900,20212.638642,RAL
Job55,1,158.491762,1000.021239,1588.345909,20551.528097,PIC
Job60,1,164.805875,1000.016909,1112.040185,20802.284108,GRIDKA
Job86,1,259.544601,1000.013454,1872.255314,21041.946966,CERN
Job57,1,160.910157,1000.016909,1112.040185,21520.168081,GRIDKA
Job131,1,405.127192,1000.016909,1270.758634,21552.385702,GRIDKA
Job52,1,153.519602,1000.013454,1142.431101,21948.423768,CERN
Job102,1,309.942807,1000.023404,1338.407994,21962.864540,RAL
Job169,1,477.056052,1000.025569,1258.779902,22063.297410,SARA
Job163,1,469.747367,1000.023404,1226.078331,22082.448514,RAL
Job31,1,92.559028,1000.021239,1193.551934,22420.349717,PIC
Job41,1,115.138565,1000.021239,1193.551934,22517.385675,PIC
Job183,1,515.172225,16000.020156,16198.678736,22659.140585,GRIDKA
Job135,1,410.368255,1000.023404,1421.894192,23290.175643,RAL
Job238,1,628.654731,1000.023404,1425.409900,23748.318872,RAL
Job207,1,561.388743,7000.029899,7078.831403,24361.033196,SARA
Job233,1,612.784540,1000.023404,1421.894192,24513.694096,RAL
Job36,1,104.123051,1000.021239,1159.208354,24665.558306,PIC
Job164,1,469.978019,1000.016909,2416.617603,24689.228545,GRIDKA
Job18,1,43.359367,1000.025569,2386.799587,24699.373965,SARA
Job212,1,574.173687,7000.029899,7030.474705,25081.107573,SARA
Job115,1,344.115999,1000.016909,2387.423027,26143.872168,GRIDKA
Job111,1,326.865128,1000.025569,1278.512362,26273.964323,SARA
Job121,1,356.060049,1000.019074,1242.224694,26781.717487,IN2P3
Job161,1,465.498143,1000.019074,1802.901468,27135.672639,IN2P3
Job210,1,567.276597,21000.025569,21203.063674,27295.605174,GRIDKA
Job42,1,121.498955,1000.021239,1159.208354,27497.403648,PIC
Job185,1,519.488806,1000.025569,1258.779902,27843.124771,SARA
Job143,1,432.452128,1000.025569,1258.779902,27946.853497,SARA
Job61,1,178.177372,1000.013454,1795.462178,28054.892601,CERN
Job32,1,94.413090,1000.023404,1338.407994,28077.640430,RAL
Job6,1,18.633083,1000.013454,1892.088933,28223.994747,CERN
Job79,1,238.039911,1000.025569,2386.799587,28377.200516,SARA
Job167,1,473.786499,1000.025569,1258.779902,28455.540847,SARA
Job216,1,583.281843,1000.023404,1292.339957,28866.721791,RAL
Job159,1,460.236255,1000.023404,1226.078331,29704.192572,RAL
Job137,1,416.591721,1000.019074,1242.224694,30276.190441,IN2P3
Job201,1,554.369070,4000.026651,4063.605212,30300.939160,SARA
Job82,1,242.918743,1000.019074,1242.224694,30318.378952,IN2P3
Job120,1,353.932117,1000.025569,1258.779902,30364.293535,SARA
Job95,1,283.734056,1000.019074,1779.293363,31475.294737,IN2P3
Job262,1,680.937731,27000.029899,27198.749887,31718.104934,GRIDKA
Job48,1,138.463239,1000.013454,1872.255314,31832.002701,CERN
Job13,1,34.585186,1000.012165,1347.698142,32112.797769,RRCKI
Job145,1,435.525735,1000.016909,1281.938011,32184.023017,GRIDKA
Job114,1,339.427100,1000.016909,2387.423027,32541.422056,GRIDKA
Job53,1,154.816637,1000.025569,2386.799587,32954.936290,SARA
Job247,1,645.928414,10000.021239,10216.691913,32980.605295,IN2P3
Job117,1,347.329605,1000.025569,1258.779902,33447.832759,SARA
Job136,1,411.974160,1000.019074,1276.531675,34099.148994,IN2P3
Job180,1,503.874234,8000.017991,8015.065229,34454.173052,GRIDKA
Job99,1,299.057298,1000.025569,2426.209427,34880.647540,SARA
