JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier
Job153,1,449.031195,1000.023404,1090.446024,5698.000666,RAL
Job174,1,484.814459,1000.023404,1117.109503,6198.948952,RAL
Job171,1,481.867799,1000.023404,1090.446024,6614.701108,RAL
Job123,1,382.668782,1000.019074,1064.952213,6705.548088,IN2P3
Job196,1,547.741262,1000.023404,1119.633119,7305.870490,RAL
Job207,1,561.388743,1000.025569,1157.623166,18439.824959,SARA
Job212,1,574.173687,1000.025569,1060.909769,19111.542637,SARA
Job197,1,548.218075,1000.025569,1060.909769,19152.151039,SARA
Job157,1,455.515857,1000.023404,1131.101107,19918.329849,RAL
Job113,1,334.261252,1000.016909,14706.823869,20020.771408,GRIDKA
Job152,1,447.805813,1000.023404,15224.220630,20941.606188,RAL
Job30,1,90.782491,1000.013454,6581.782328,21125.022642,CERN
Job108,1,323.972137,1000.016909,15274.810802,21255.764154,GRIDKA
Job52,1,153.519602,1000.013454,1076.436432,21882.429099,CERN
Job163,1,469.747367,1000.023404,1090.446024,21946.816207,RAL
Job191,1,531.938708,1000.023404,20306.791461,22147.407950,RAL
Job27,1,76.060245,1000.013454,18250.256375,24296.372259,CERN
Job115,1,344.115999,1000.016909,1537.839584,25294.288725,GRIDKA
Job60,1,164.805875,1000.013454,6581.782328,26272.026251,CERN
Job121,1,356.060049,1000.019074,1087.458011,26626.950804,IN2P3
Job57,1,160.910157,1000.013454,6581.782328,26989.910224,CERN
Job225,1,598.779188,22000.013661,22011.929796,27219.034536,CERN
Job201,1,554.369070,1000.025569,1157.623166,27394.957115,SARA
Job61,1,178.177372,1000.013454,1402.951971,27662.382394,CERN
Job143,1,432.452128,1000.021239,1015.243101,27703.316695,PIC
Job159,1,460.236255,1000.023404,1090.446024,29568.560265,RAL
Job232,1,610.774944,27000.014075,27193.075769,29794.264328,CERN
Job137,1,416.591721,1000.019074,1087.458011,30121.423758,IN2P3
Job48,1,138.463239,1000.013454,1428.549683,31388.297070,CERN
Job114,1,339.427100,1000.016909,1537.839584,31691.838613,GRIDKA
Job13,1,34.585186,1000.012165,1347.698142,32112.797769,RRCKI
Job125,1,389.257807,1000.019074,15274.848706,33801.253001,IN2P3
Job136,1,411.974160,1000.019074,1094.319407,33916.936725,IN2P3
Job216,1,583.281843,7000.025569,7016.062317,34590.444150,RAL
Job169,1,477.056052,1000.023404,15224.220630,36028.738137,RAL
Job166,1,473.048711,1000.023404,17990.028872,36091.579128,RAL
Job12,1,34.476434,1000.012165,1368.609212,36473.282581,RRCKI
Job70,1,211.773595,1000.014744,21563.734742,36703.885719,CNAF
Job131,1,405.127192,1000.019074,16701.511267,36983.138335,IN2P3
Job54,1,157.460909,1000.013454,32664.955566,39014.486756,CERN
Job211,1,571.730172,1000.025569,33445.638026,39686.893781,SARA
Job213,1,574.939879,1000.025569,11024.165007,40982.523459,SARA
Job127,1,392.352907,1000.019074,1087.458011,41253.626782,IN2P3
Job185,1,519.488806,1000.023404,15224.220630,41808.565498,RAL
Job82,1,242.918743,1000.014744,13157.627749,42233.782007,CNAF
Job167,1,473.786499,1000.023404,15224.220630,42420.981575,RAL
Job120,1,353.932117,1000.019074,14658.231059,43763.744692,IN2P3
Job106,1,321.859347,1000.016909,1065.194997,44242.984587,GRIDKA
Job180,1,503.874234,1000.023404,17990.028872,44429.136695,RAL
Job235,1,614.390763,28000.014282,28024.854015,44884.387333,CERN
Job102,1,309.942807,1000.016909,25809.631749,46434.088296,GRIDKA
Job117,1,347.329605,1000.016909,14706.823869,46895.876726,GRIDKA
Job175,1,494.952046,1000.023404,1109.377917,47182.663951,RAL
Job36,1,104.123051,1000.013454,23855.673184,47362.023136,CERN
Job111,1,326.865128,1000.016909,23759.832532,48755.284492,GRIDKA
Job88,1,263.925924,1000.014744,32566.788897,49033.301134,CNAF
Job145,1,435.525735,1000.021239,18250.492782,49152.577788,PIC
Job262,1,680.937731,45000.022772,45198.681352,49718.036399,GRIDKA
Job42,1,121.498955,1000.013454,23855.673184,50193.868479,CERN
Job181,1,507.654196,1000.023404,11353.936746,51336.604706,RAL
Job32,1,94.413090,1000.013454,25807.888016,52547.120452,CERN
Job31,1,92.559028,1000.013454,32664.955566,53891.753349,CERN
Job41,1,115.138565,1000.013454,32664.955566,53988.789307,CERN
Job150,1,443.361776,1000.021239,17925.753187,54802.122729,PIC
Job135,1,410.368255,1000.019074,33445.608492,55313.889943,IN2P3
Job220,1,585.997854,20000.032064,30323.928654,57248.986821,RAL
Job233,1,612.784540,27000.014075,34623.198802,57714.998706,CERN
Job133,1,408.093583,1000.019074,25866.749190,59722.520359,IN2P3
Job230,1,606.627393,25000.013868,25024.853601,59810.024188,CERN
Job160,1,461.494263,1000.023404,1000.024486,64801.192820,RAL
Job3,1,11.283208,1000.012165,23759.118214,65998.003912,RRCKI
Job62,1,193.347976,1000.013454,13157.615344,66754.949666,CERN
Job93,1,282.117528,1000.014744,32566.788897,67113.567063,CNAF
Job221,1,586.149739,20000.039641,39331.381592,67537.459681,SARA
Job116,1,347.247409,1000.016909,1537.839584,67808.697857,GRIDKA
Job258,1,673.713836,43000.017577,44644.092283,67880.219399,CNAF
Job96,1,284.603681,1000.016909,14247.317109,69776.839396,GRIDKA
Job194,1,545.940989,1000.023404,1000.024486,69962.145899,RAL
Job243,1,634.500395,32000.021690,50493.872577,70493.208298,GRIDKA
Job139,1,423.928030,1000.019074,1000.020156,70825.855102,IN2P3
Job229,1,604.767203,23000.040904,45335.405860,71500.234123,RAL
Job34,1,98.135754,1000.013454,21563.488029,72900.240284,CERN
Job271,1,726.645182,50000.026020,50183.867574,73937.558383,GRIDKA
Job90,1,269.709745,1000.014744,16701.134734,74011.378926,CNAF
Job202,1,555.637726,1000.025569,1000.026651,74456.643611,SARA
Job21,1,49.638561,1000.013454,23855.673184,74641.428419,CERN
Job37,1,104.838328,1000.013454,1000.013661,75086.154739,CERN
Job80,1,241.145940,1000.014744,25866.611357,75441.640465,CNAF
Job155,1,451.163644,1000.023404,1000.024486,75955.886641,RAL
Job103,1,312.726268,1000.016909,1000.017991,76228.323959,GRIDKA
Job33,1,97.896650,1000.013454,11353.799088,76447.190419,CERN
Job200,1,552.830788,1000.025569,21901.625694,76884.456756,SARA
Job91,1,269.711813,1000.014744,1000.015826,78106.045886,CNAF
Job179,1,503.482704,1000.023404,1000.024486,78307.070776,RAL
Job15,1,36.377575,1000.012165,1000.013247,78411.250373,RRCKI
Job58,1,161.925911,1000.013454,1000.013661,78511.849844,CERN
Job272,1,728.683403,51000.015525,51013.002143,78963.809455,CERN
Job276,1,743.493993,54000.015939,65066.648956,80503.152378,CERN
Job49,1,142.467877,1000.013454,1000.013661,80662.476483,CERN
Job282,1,752.048907,60000.033326,60012.272738,80712.118365,IN2P3
Job241,1,632.386178,31000.022502,34584.719780,80868.464299,IN2P3
Job198,1,551.515129,1000.025569,1000.026651,81020.465107,SARA
Job217,1,583.696689,7000.025569,7000.026651,81632.335721,RAL
Job199,1,552.720712,1000.025569,1000.026651,81866.477862,SARA
Job1,1,9.963312,1000.012165,1000.013247,81929.749737,RRCKI
Job23,1,58.398732,1000.013454,1000.013661,82339.414419,CERN
Job75,1,224.680628,1000.014744,1000.015826,82692.436266,CNAF
Job144,1,434.600552,1000.021239,22883.745644,82880.583467,PIC
Job178,1,500.162013,1000.023404,1000.024486,83211.167055,RAL
Job173,1,483.209056,1000.023404,1000.024486,83380.365775,RAL
Job168,1,473.969274,1000.023404,1000.024486,83762.964430,RAL
Job318,1,838.926399,82000.066883,82019.828552,84043.387045,RAL
Job29,1,82.130235,1000.013454,1000.013661,85291.938925,CERN
Job223,1,591.607168,21000.018262,57924.761475,85308.004505,GRIDKA
Job20,1,47.365463,1000.013454,1000.013661,85416.694330,CERN
Job177,1,499.381417,1000.023404,1000.024486,85587.132380,RAL
Job187,1,523.204977,1000.023404,1000.024486,85587.557729,RAL
Job50,1,145.308022,1000.013454,1000.013661,85753.129386,CERN
Job147,1,436.580204,1000.021239,1000.022321,86380.974183,PIC
Job128,1,393.768953,1000.019074,1000.020156,86388.521260,IN2P3
Job190,1,527.641336,1000.023404,1000.024486,86439.309200,RAL
Job22,1,57.285449,1000.013454,1000.013661,86589.742277,CERN
